 ID, Employee ID, Purchase Order Date, Outgoing Amount, Ingoing Amount, Is Outgoing, Is Ingoing, Status
1055693605,EMP001,2024-12-26 00:00:00 UTC,1135797.6572865993,,TRUE,FALSE,COMPLETED
1681239698,EMP001,2024-12-26 00:00:00 UTC,1063027.2071445736,,TRUE,FALSE,COMPLETED
232496105,EMP001,2024-12-26 00:00:00 UTC,1219611.8451719147,,TRUE,FALSE,COMPLETED
665881797,EMP001,2024-12-26 00:00:00 UTC,1201801.2059908102,,TRUE,FALSE,COMPLETED
1274335965,EMP001,2024-12-26 00:00:00 UTC,1198057.3725182589,,TRUE,FALSE,COMPLETED
1473632340,EMP001,2024-12-26 00:00:00 UTC,1060086.1251343957,,TRUE,FALSE,COMPLETED
1008248152,EMP001,2024-12-26 00:00:00 UTC,337900.1566226365,,TRUE,FALSE,COMPLETED
2073376446,EMP001,2024-12-26 00:00:00 UTC,331721.0007011653,,TRUE,FALSE,COMPLETED
130346083,EMP001,2024-12-26 00:00:00 UTC,336170.7312471515,,TRUE,FALSE,COMPLETED
796454279,EMP001,2024-12-26 00:00:00 UTC,318982.9029045328,,TRUE,FALSE,COMPLETED
1580433104,EMP001,2024-12-26 00:00:00 UTC,346357.3208427945,,TRUE,FALSE,COMPLETED
1834395317,EMP001,2024-12-26 00:00:00 UTC,338817.13786606194,,TRUE,FALSE,COMPLETED
