 Asset Risk Zone ID, Grid Asset ID, Wildfire Risk Zone ID
1697737725,1653080153,565327313
1163800370,1596045319,496614622
1904399307,1596045319,1014794231
1130976241,462402716,14237712
1413051246,462402716,727810962
321929167,1485358248,1275158752
970643766,245401050,1326674232
224036460,1124985390,2045274480
1744329720,797175612,1363050355
1854584650,484520861,1283797753
827761742,2088800736,1481955402
153381672,973239542,684998795
739463262,1873405332,1412546885
767875068,1309113001,806314342
1992193239,1648645725,1911559646
626722278,1648645725,2145716959
1430207165,2092181393,1905389029
1301793562,117374885,353716578
2132709611,820869313,759823023
1993613865,827419014,1676771378
697552602,827419014,1994113071
1276576913,2014834681,1600667715
137856111,2014834681,498397985
1360207670,308820581,173632525
20138851,1556478804,1915279803
1098479811,1556478804,1703940779
2113952743,910400172,1513055602
1279031802,910400172,1003771516
1208520138,816102992,529778382
1658582353,452226802,221894587
388179523,452226802,1130360910
1692098628,1474230867,14237712
1512015382,1296673923,373484124
1881809733,2024276012,637968170
1045317980,2024276012,1948331661
2116104528,485150856,188919379
1527385252,1935312974,1075152568
759013535,2091373161,1822879430
710089790,2091373161,1879596746
1053639771,1902054007,552552685
125184428,1023587408,1465743437
1527474582,1023587408,1077302149
1763156249,1092362453,22020352
1860093356,1659247450,1513055602
241136267,1659247450,772746900
2001972840,146278854,436127220
1861854777,146278854,1970361909
990833884,394677012,928505475
951749219,394677012,1014794231
1454280374,716897296,801234382
695251343,76658805,2029756788
1799015900,1626079350,637968170
689792791,1626079350,1109035131
1340189753,1059304426,1326674232
415987296,368205127,637968170
1612793068,368205127,221894587
1999735090,474587142,1481955402
1040559606,1909389947,1010778029
594674318,1909389947,1124378270
392571129,1350510562,1970361909
1165379078,719166878,1822879430
78657095,719166878,2090627901
646223034,597197960,1075152568
566026173,597197960,1513055602
2001449252,1002036926,1124378270
1244826446,1723915602,884859615
1231264445,1723915602,827008
1985353025,969802704,1513055602
463864441,969802704,1003771516
177714963,2050015747,1347082408
1250131981,2050015747,1598010549
1641264966,2123153171,1255186319
1137104291,2123153171,1969802211
526901439,686628342,1109035131
1522221625,817597746,1600667715
800215179,2120853324,1481955402
1739567722,1948372719,1117287121
808112491,1948372719,907230787
540883977,188754724,1174525940
35897231,1204277,1275158752
200962351,1204277,436127220
2120058202,1392601168,188919379
760046323,1392601168,1169376507
600878763,1871524121,76948495
443520862,1871524121,1980467414
684197738,976939088,1169376507
1495726059,1501978512,1077302149
145172980,1015971657,1948331661
951363572,345260944,1412546885
898993300,1730588252,1130360910
1667077084,1409048425,173632525
785657953,1133244210,1963028758
1977658502,367818693,1481168318
1166855817,1266884705,1010778029
1139676905,1266884705,618512253
30936349,652577343,1472834168
1724506903,203568273,598600784
192241973,1962670670,1676771378
1269132851,1492212213,1915279803
822129836,1679261019,1003771516
1694914319,1934523247,817463730
714458735,106652287,1346176018
781070421,482383862,511959368
927767198,482383862,618512253
1232371089,1587971517,884859615
962435024,1795662113,684998795
650641986,1795662113,1915279803
2099452379,911431681,1109035131
165724653,911431681,1326674232
568776,1899420226,496614622
513850982,1899420226,1372440534
837235915,701635836,1980467414
1442797739,701635836,1822879430
45614049,1415225685,1363050355
59552788,2068952707,684998795
268286587,2068952707,1337586988
1964793754,83009361,1003771516
2084721825,203745969,496614622
620485729,203745969,1873385567
1335861638,1559174608,1472834168
1557109424,1559174608,598600784
867999286,1451920057,2145716959
1575926698,714616234,1724693904
2012604465,2147343142,1911559646
1152849009,2147343142,910475741
60336153,501244250,2074433609
1886385517,442212992,2029756788
1453530903,442212992,1980467414
765795205,1224326304,565327313
1248092367,1234778102,14237712
2127759101,1234778102,498397985
1060137346,1485933460,1023504926
1045297849,1485933460,1187818812
1640894018,979765438,801234382
1799958523,979765438,2143445617
892084713,470443250,2143445617
1542316061,470443250,2074433609
1615989437,1744433137,1867097137
408583631,246695259,1963028758
374751739,246695259,552552685
480532992,48198672,884859615
32011268,2064533325,928505475
1559360277,2064533325,1647627640
126959477,1427409978,845878042
773247738,1427409978,980969112
1325613221,4418686,1304200290
703355345,1282303004,1014794231
763416556,428852195,1911559646
550147474,173019119,373484124
1683124302,280040889,635585454
2038199394,1338061873,1577224700
714176457,1338061873,405117798
133483965,2048986280,221894587
1223175103,2048986280,175003227
1854319794,484277532,772746900
1262335076,484277532,479073424
1874317519,351047584,1117287121
2134194840,167836235,817463730
554815292,167836235,1014794231
2052651108,117753224,618512253
931920592,117753224,173632525
91189885,229862062,373484124
1845348666,1328392447,315198447
32257678,1328392447,845878042
1912014128,1166803493,211890547
646051882,1940234401,313130844
2133547680,1161024020,1980467414
428644813,1793746496,76948495
1190969750,1793746496,313130844
505126069,1381144598,1023504926
1061051548,1381144598,1169376507
1747056054,980640959,1130360910
1014885339,980640959,1969802211
1520917814,1005721121,313130844
818023491,1142022452,1284561077
1474426782,1142022452,353716578
1766610073,1168054233,1372440534
476692940,1827463989,884859615
1922806131,1080964072,1980467414
1372825041,625697114,935417378
133436303,423837832,904034557
1540164273,210466982,1075152568
2037342304,1239507343,1905389029
651436524,1239507343,1994113071
2019429430,1479619479,436127220
1257513873,1255763994,1372440534
2019231801,1828173489,653245996
10842483,2084754965,1963028758
1346806407,2084754965,2145716959
200984690,386845248,1905389029
313371260,185553508,1174525940
40230531,185553508,1647627640
1855213533,691872296,1481168318
416398997,1628257181,904034557
1555203878,1628257181,1666511157
23888682,1647118965,928505475
1318288366,1234865974,1117287121
1460839808,1622949641,1980467414
1614813473,774702431,1636106756
218532014,2088769347,1115922852
1496789739,2088769347,1187818812
1343733439,803848112,2074433609
1595144944,1822659075,1600667715
500441723,1887068279,1130360910
429327500,1606491052,1117287121
1562827449,1606491052,1970361909
971120909,764420110,1169376507
1375838880,123689778,1077302149
1068657985,1865388488,1867097137
1702075559,1963415040,1115922852
494300572,1091136846,1676771378
1661114375,2015760343,1075152568
775806187,1687118289,1109035131
60170967,342191802,1905389029
1640220638,446999659,1347082408
1569995820,446999659,1867097137
1705537269,1118643329,1724693904
1829131710,1234768424,1772136650
221163615,1234768424,1060082346
1415681897,1748203833,635585454
2062665136,1385091042,772746900
1643634835,1768722022,1372440534
885193784,1768722022,1284561077
467328814,2036070254,511959368
1863653246,2064802387,2135122512
2062118412,419734368,496614622
1237409101,419734368,1513055602
1667158024,1075369451,1115922852
1191023805,1075369451,511959368
58857390,1593286927,1911559646
1686141744,1593286927,1598010549
1747922909,2047851169,1647627640
1508569698,2047851169,306341021
2132462451,883705583,405117798
1530028739,1313641534,1060082346
1636940560,1313641534,1255186319
1492444171,1011165357,806314342
517995790,1011165357,1676771378
1889020659,1086188258,772746900
1468325745,1086188258,173632525
1856096078,384238017,1994113071
1864058916,648160490,1023504926
1212494531,648160490,1010778029
664973166,458942957,1990372797
1807215551,1512566038,1873385567
267666403,1235878843,306341021
1415172506,595334096,188919379
1367025278,964211436,1465743437
1542242006,964211436,2145716959
968964264,1767466331,1671661748
95633208,1767466331,1631008572
2109525447,851260669,2029756788
2098154114,851260669,2090627901
1288531496,1819705958,1255186319
948209080,1819705958,496614622
632017491,1172517296,1969802211
718701136,2007950176,1990372797
1622347706,422496915,907230787
830267900,845391886,928505475
713510471,845391886,314470894
1032626884,805226101,1822879430
213757565,330693999,935417378
1980381892,64462020,496614622
1107084204,64462020,1481168318
2104145305,250082462,405117798
1956230607,250082462,1060082346
162756243,1667941822,1023504926
1569297556,1667941822,211890547
1136075874,1152256181,1994113071
915222038,1321454172,1772136650
792625346,1321454172,904034557
884890422,1017629833,1077302149
269823574,1017629833,1905389029
1625724395,1539754969,2029756788
1884612577,1539754969,1822879430
2048078865,1155041387,1412546885
457319471,1155041387,221894587
966130684,642391010,1124378270
499883671,642391010,221894587
47353567,1528688892,1647627640
1142739787,1528688892,884859615
995217259,1056133257,373484124
1926423496,1777596145,806314342
1572117285,1777596145,1671661748
535884699,1727070770,1465743437
1791699281,1727070770,801234382
662648230,635105314,529778382
1257667923,1324949068,1724693904
1035082012,2107163456,1969802211
2122685201,2107163456,1347082408
986186533,20434455,2135122512
88903348,20434455,904034557
1518263097,1606642220,22020352
957112393,973456910,1326674232
1006316658,371795027,817463730
1756207506,371795027,496614622
27495439,636813664,479073424
328598555,636813664,1372440534
750989045,405255417,1969802211
1531669226,1802184503,1019935206
2100116271,1656340669,1465743437
1551828936,1656340669,1476832241
215783170,2086935732,598600784
395838289,949498006,618512253
239236660,1460887313,1873385567
97880921,1460887313,1636106756
1961216038,507504751,173632525
1930653701,1239536173,306341021
333825293,1239536173,907230787
1466527979,951294138,2135122512
1913457657,1606516679,1472834168
1480105174,495540337,529778382
571716517,1324179928,684998795
128639045,591712467,1130360910
1230655359,264754904,1915279803
1128949826,1922970160,1598010549
999017,991777202,653245996
437738918,991777202,2143445617
1343658313,1023804496,1060082346
904763807,1789433513,884859615
14414423,1789433513,1363050355
1167223150,521896655,1003771516
2021887258,218967540,653245996
1796334443,1180904871,1347082408
619946959,1842796645,2029756788
238377206,129858992,479073424
262907340,129858992,1671661748
1423653996,1910619572,1513055602
63623654,202864046,1970361909
395363119,891316982,1372440534
1237315591,141925277,907230787
286072484,141925277,1472834168
1824914494,500106578,2045274480
1405808466,500106578,637968170
1733532258,2100252331,1724693904
800573821,2100252331,1283797753
1650757884,622698626,1304200290
947671402,622698626,1948331661
922359117,264970405,373484124
737224848,264970405,498397985
331250847,182960876,1023504926
1490883898,348441339,1794524776
260980991,348441339,1283797753
1821640209,120853810,1476832241
2049851119,1947520421,1075152568
1717644354,1947520421,618512253
1142671983,690749283,552552685
1408234235,99133942,618512253
857641509,99133942,772746900
748521519,1572156529,635585454
1910976041,186131764,2143445617
1351190155,186131764,1631008572
2048086867,2036142196,1879596746
1939867408,1518472016,1337586988
1568478675,1518472016,907230787
1277150374,1237168803,175003227
495004657,763316699,1948331661
1130126345,797034582,827008
1201833233,1751981469,1994113071
524665995,1751981469,1963028758
1375153696,1380410073,1905389029
98336128,2081257449,1077302149
199968897,2081257449,1003771516
1997025694,1764751482,1647627640
423923254,1347563988,1003771516
940106691,587940290,1472834168
1463230894,1978999203,772746900
647234183,953386101,1174525940
565197871,953386101,529778382
1344831491,2065907530,1990372797
245518825,143088239,963094406
1699551642,288399006,1970361909
854610450,1090266289,1724693904
1125012376,1090266289,1060082346
926635931,1335677955,1115922852
1043034225,1335677955,373484124
1320285623,1987635088,188919379
1710576000,1987635088,1117287121
901614526,107809098,1109035131
1662113619,107809098,1681577102
596050324,1936704656,910475741
1745794293,1936704656,479073424
1366020456,655637386,1681577102
42828538,955817820,1794524776
459252963,1936925773,1337586988
1205362835,1185424636,963094406
819818833,1438438233,1115922852
1409572405,1438438233,14237712
1727330314,1548847305,2074433609
1050216935,1548847305,1911559646
2061439486,288776371,637968170
342799105,2069224838,1925976300
1972309807,2069224838,1174525940
1685660329,1820256200,2074433609
158328028,1820256200,772746900
962824928,1411356564,1577224700
1224932282,1404439822,684998795
560476469,1404439822,1794524776
1112804406,1122535886,806314342
1441433355,261093707,405117798
1006898788,1028115175,1472834168
2058530048,430379308,188919379
1861768068,1364008053,2074433609
426502061,323417659,1075152568
1177767957,1872529550,637968170
140438515,1775094584,1969802211
691270604,681869070,314470894
2085974627,681869070,1862917188
74002024,2047384330,1994113071
1731757686,2047384330,1077302149
1625344849,457365142,1346176018
89217429,1558518215,1513055602
830952425,1558518215,1109035131
1169538705,192698105,1703940779
1120063215,192698105,1346176018
1028479128,1049812781,684998795
1519943543,1049812781,511959368
2028096074,677200260,635585454
1999897141,1180142005,1372440534
872060336,1322081825,1372440534
303656628,846883768,1077302149
967716269,1311045147,1115922852
1501628941,1311045147,772746900
1140002808,1668993149,76948495
1907513445,1668993149,175003227
1517996162,972911806,1187818812
900654291,321852993,910475741
838053138,321852993,1412546885
1870903832,64304460,1481168318
1747618073,2072676416,1980467414
223974678,45389274,1169376507
1288547530,484082495,1363050355
908394386,1928290067,904034557
1230723253,1928290067,353716578
1324575319,1853274943,1631008572
448117312,1542663802,1465743437
168246230,1152841390,935417378
833315007,668678233,2090627901
473979719,1576326711,1115922852
767638805,2062206651,1948331661
1270465285,2017514263,84641229
58910217,2017514263,479073424
1816376219,1616862097,1598010549
1643502044,1616862097,2145716959
366596385,707677039,1969802211
1637113916,707677039,1472834168
1745863884,1444361935,552552685
1390374779,2003104939,1023504926
487649217,2003104939,801234382
394037263,455496794,1284561077
2024374765,455496794,1326674232
214408849,1450335836,315198447
1262921658,1450335836,188919379
1122735505,509977009,980969112
38652299,1714442861,1925976300
1733294426,2013427117,1862917188
488992208,222405653,1010778029
222863950,402378526,1476832241
924841797,1059416795,313130844
765215021,1059416795,759823023
1893346870,399994131,1481955402
1513328029,789882635,1481955402
2105586560,473781621,1681577102
1340581956,473781621,1003771516
28517734,1366486876,314470894
1339833553,346163468,1513055602
524658436,1085675233,1631008572
1126944917,809923966,742280425
639998854,809923966,1636106756
2080852482,702514494,759823023
1367113551,1251403329,1075152568
1461133720,1251403329,1284561077
498081993,1060091532,1911559646
1433435844,1187512311,2056214
1497020656,1187512311,1187818812
879290778,1757875504,1703940779
673826089,1740936380,84641229
90841837,1932358457,1905389029
720784178,1932358457,353716578
884385606,1162012986,1990372797
724519879,1794730952,263376024
1936692327,1794730952,1023504926
1520329509,1117410223,1990372797
394227996,1117410223,1019935206
1377934893,348788586,1963028758
1681873409,1665894921,306341021
260816842,1585383579,529778382
489546066,1184820491,635585454
125362959,591129059,1019935206
1990954156,1929611269,436127220
1967175019,1929611269,801234382
1982670840,940141099,511959368
1772365733,940141099,1911559646
1446847939,602810387,1481955402
1069625015,667564531,1326674232
523052673,667564531,1925976300
629624079,1348310694,598600784
1186824925,1348310694,1577224700
343483804,2133245997,14237712
43674603,101370904,2029756788
70629194,101370904,1465743437
1106517252,1534491337,511959368
471386212,1534491337,1948331661
867830659,1812653666,436127220
2110917980,507357629,1169376507
1148915069,507357629,1600667715
250631426,21639726,1187818812
1746537075,1992571551,980969112
78730720,1776706874,1577224700
1697946698,1906342841,84641229
379670017,30604236,1980467414
1264382699,2058935311,1970361909
395110001,197985895,801234382
1622275572,2061053083,14237712
1412421074,780020303,2056214
798561029,1742992209,313130844
596595038,1742992209,806314342
2073373735,1487711999,1077302149
1929726093,1487711999,1304200290
507346920,379687284,1867097137
990497191,1005497872,1372440534
1133377801,396013646,1970361909
1906508004,396013646,1724693904
1781931625,1111507401,1346176018
1709709741,1636155098,1994113071
259161406,1636155098,1075152568
1361015595,2059276048,904034557
1379584853,2059276048,565327313
300735834,1710596829,22020352
268709557,1710596829,1481955402
1480326489,686972401,14237712
67918138,686972401,1513055602
1698672463,1842710031,1465743437
690862112,1842710031,1911559646
22511762,327263568,935417378
691500941,327263568,845878042
1161467870,1869283116,2029756788
554650900,700087678,1970361909
653934339,905569316,1372440534
332715696,905569316,1019935206
1762833774,45618787,1174525940
894015282,1601758316,963094406
1011624779,2030372456,1124378270
1500594525,2119757787,315198447
1407668976,502800289,1060082346
1373494779,1161618816,1283797753
812439994,1161618816,1476832241
1189438709,1216598972,1724693904
725495398,1216598972,742280425
302506497,989254580,373484124
1086239757,74227232,211890547
1785146265,374825828,1174525940
1351352263,374825828,1023504926
1246746220,2001579708,1681577102
359747325,2001579708,2145716959
647168367,845981467,817463730
436408892,845981467,1822879430
65592839,249434898,845878042
445939773,249434898,980969112
1559952073,243216430,1911559646
1934525675,243216430,759823023
1485936843,1316362676,2135122512
975981230,1236323108,1681577102
1101952657,1236323108,313130844
1632826929,1248573814,1472834168
1160742450,1248573814,1023504926
681695335,1299921894,1636106756
2133323745,1299921894,1969802211
590968955,791480896,618512253
1444868560,791480896,306341021
1814813701,260331841,221894587
441355493,260331841,1481955402
143669914,1161105217,806314342
1022641531,1161105217,907230787
1082188100,1480334855,1990372797
902027420,1480334855,353716578
1120446113,1649657820,1980467414
210979413,1649657820,2056214
1561920042,191684011,637968170
1539245086,1041562373,1915279803
437104695,1816128780,1124378270
1313307853,1816128780,1862917188
882439723,1784462086,1169376507
2129696345,1784462086,1879596746
165827459,1365535936,1412546885
1115338227,1365535936,1794524776
1733496829,755591115,84641229
1641817279,1800525510,1724693904
1661241341,1800525510,2135122512
1870635475,578584208,1873385567
1659467603,2086740117,1347082408
449357445,2086740117,373848299
589419421,1422046132,22020352
732787020,1422046132,653245996
1774304735,1045750726,1631008572
677729472,2054420825,173632525
210983791,101166881,1647627640
1339743669,101166881,1372440534
956225503,134240265,496614622
1759198299,985785121,1115922852
592172470,1841957568,1465743437
1848819755,1841957568,1513055602
1847697227,702058580,1412546885
863349965,702058580,910475741
1851899593,2066788734,1772136650
652423014,183427372,1275158752
865472045,183427372,2135122512
1591045485,2136280846,1969802211
341308624,2136280846,37980819
924027431,1657782114,1879596746
1995523429,1872766895,2143445617
813383576,1872766895,1794524776
43118390,1140511555,1472834168
2018201299,199266724,2056214
97357135,411925125,173632525
1898252471,411925125,1412546885
696450630,1284897818,1283797753
2125020220,1284897818,1347082408
1261361877,118003258,980969112
1979977106,118003258,1465743437
846182546,783486976,2090627901
1712007393,783486976,1969802211
2104501762,1867455253,1284561077
1155087587,1867455253,1703940779
1580130323,1662893330,1969802211
1908499755,879151359,1873385567
1425007608,879151359,2145716959
2138149944,127985812,759823023
774631224,127985812,565327313
1343513514,1705462869,1255186319
55820843,1705462869,1724693904
1480497878,1260722627,1970361909
742189398,1260722627,565327313
659926967,1801095270,1481955402
348675443,2017485345,1187818812
1254224726,1686037892,1948331661
514200777,1686037892,1980467414
592217836,2051682337,1631008572
494811536,2051682337,315198447
1327629810,1617653062,653245996
1911978757,1617653062,637968170
449516870,484089301,2090627901
1028380829,484089301,1174525940
1437171075,826334072,1363050355
694072626,1747202952,1481955402
1360778440,1747202952,306341021
277899719,1627464254,188919379
524975942,619103312,22020352
1331085805,619103312,827008
1795255949,181271429,1275158752
1019919961,181271429,1019935206
815877703,1115130112,1905389029
2040628204,1115130112,637968170
1703671290,1252029593,1014794231
1893746803,1252029593,76948495
1889601155,1082950239,1681577102
1717300459,1398257048,2135122512
1550440359,1398257048,2074433609
500548719,1799198822,1772136650
1035360989,1974076335,2135122512
813810781,1974076335,1724693904
1242474692,1832246908,935417378
1820192906,1700843660,1671661748
606197187,103225601,1873385567
1897000720,103225601,759823023
571322439,1370910879,175003227
2078891100,967490831,1598010549
550313772,2086080930,1115922852
548184427,2086080930,1019935206
780740722,483133687,935417378
725338242,483133687,1980467414
87469934,2024806521,84641229
1502842405,1723263439,1115922852
871450622,1723263439,727810962
1666174707,834315746,1060082346
1667577025,1931443406,1647627640
1288378995,955785134,2029756788
1776614359,1048536082,817463730
1736359370,947525072,2056214
1735781038,947525072,817463730
1166709871,1406445848,1060082346
908709401,1334638462,1948331661
1466070359,1372222825,1911559646
1959083373,1372222825,935417378
929160693,843097645,1944383128
179371638,843097645,1631008572
64303133,1882420989,1077302149
1665349999,1072082215,1911559646
1243586594,1238704431,637968170
647733577,1664797864,845878042
260348233,1664797864,1631008572
1021508226,1220296754,1631008572
1198001766,815884523,684998795
1759204807,1698696579,2045274480
1674531956,1175828930,727810962
224984195,842011130,980969112
796797562,842011130,314470894
1697225727,1745863664,1963028758
1706609425,1745863664,845878042
648303314,1140064339,963094406
1678363844,1545585667,1867097137
1089284485,1545585667,511959368
731015894,574090786,22020352
1693468992,574090786,742280425
1597624139,104561571,2135122512
1372533642,104561571,907230787
400947251,56100008,884859615
458472181,56100008,635585454
1921389849,1796702110,618512253
1876343045,2037230162,373484124
1007051399,717650861,1481955402
66011518,717650861,806314342
793868623,837497963,827008
892114309,837497963,22020352
1873407891,2140863139,742280425
842964543,1655262764,1772136650
128021122,786339190,598600784
1216559239,786339190,935417378
787055825,1734296177,405117798
2112032313,1734296177,845878042
160781839,1689854663,1681577102
1632308642,815557347,1117287121
1148537523,815557347,1990372797
1845483425,1704985156,14237712
197933034,1704985156,22020352
1795858430,1265513411,22020352
824201065,1239770602,598600784
1935725926,1775137430,2135122512
411089163,344778056,315198447
941599843,344778056,22020352
2087730985,44332778,14237712
166347150,44332778,1481168318
1281945493,1201995764,479073424
1025495566,1633921769,498397985
387936401,46527429,1472834168
1564334288,46527429,1671661748
10664247,731931803,1124378270
1197588418,1144721527,1631008572
1221130572,1424905216,529778382
1544271229,1424905216,1676771378
922567608,1267430312,907230787
1549345238,1779217328,565327313
189402453,1779217328,1970361909
1995197347,981265244,84641229
765886453,981265244,76948495
938766724,830162062,1631008572
1923653503,605816774,1911559646
935206545,605816774,1130360910
592566135,1789143804,496614622
1207161067,978218124,827008
2118751028,978218124,1003771516
979717489,1969038357,1363050355
1427784658,451073825,1075152568
377409449,451073825,1911559646
837972427,1815400441,1347082408
912227560,1815400441,742280425
1518982018,558655151,1023504926
978670242,1698751296,1372440534
734894995,848346365,910475741
1230489423,567546293,1130360910
335121739,1109773336,1647627640
511375221,1944394594,2145716959
1540152769,1983267589,1115922852
760705350,1994937879,188919379
1162344339,1674572328,817463730
664040531,1674572328,1187818812
1651465128,1057018444,1117287121
144281848,1057018444,565327313
2088352270,1106717134,1990372797
2115475021,1106717134,1075152568
1238886251,1409233434,313130844
1925186196,1409233434,1109035131
1282119346,32304921,1010778029
656491974,628165447,1014794231
1915664883,956656684,1963028758
175572306,968388952,1925976300
213248821,968388952,1676771378
1234610608,1150262260,2056214
1334137669,1150262260,313130844
1043427758,1832302509,76948495
1300331895,1832302509,1346176018
603002296,1080075879,498397985
756280513,1080075879,1284561077
1165332262,2035767498,1174525940
283154626,2035767498,1014794231
752540430,213208322,1472834168
723091458,916070315,1963028758
151586967,1826832225,1666511157
587053861,1826832225,314470894
219012771,771385982,2143445617
584009061,1425014857,173632525
1885363638,1425014857,1724693904
1503830097,2025335246,1990372797
1685896367,2025335246,353716578
1380304135,1659551025,313130844
141898190,1659551025,1647627640
566644518,1384368130,2090627901
1778385828,1951981612,618512253
2112023879,1951981612,565327313
951147242,1356459940,479073424
54843017,1712326250,1969802211
1611108277,66207418,2029756788
1219425777,1768241651,1873385567
1947377896,592743551,1925976300
435808670,1579688735,2145716959
372737796,1579688735,1873385567
1769874203,2058669061,598600784
1246787560,1686130040,1481955402
342196480,352584259,1676771378
583319173,125026578,2029756788
1369492366,88474929,1019935206
319497821,17045846,1117287121
954343343,17045846,827008
842481352,1390860021,498397985
335842521,1390860021,1019935206
556788259,743051318,1023504926
1826254489,1784756338,1867097137
1732078608,2080964163,1023504926
182754862,2080964163,1794524776
63191047,525535265,1077302149
1758259110,525535265,37980819
276570533,1671678583,1481168318
203592674,309991439,2135122512
355288173,397570896,1925976300
390819478,397570896,1363050355
589396461,1944681152,1115922852
1379833574,1944681152,635585454
40108047,1648971125,1284561077
1922010598,824870102,511959368
1376502091,824870102,405117798
1088070171,1270447976,76948495
41198059,932287965,1647627640
487303231,247508750,1873385567
684853341,1942276779,1023504926
1598463721,815274645,1772136650
1061334815,815274645,84641229
654263798,1342972702,1372440534
948532935,91056552,2090627901
984419008,91056552,759823023
1267409763,1945628402,552552685
911637526,1945628402,1862917188
1287401266,1372226180,1019935206
1873088283,1372226180,653245996
2134595069,464151367,1577224700
867127528,464151367,1724693904
212294308,982965890,1772136650
1502857828,982965890,1476832241
79331556,141889144,353716578
981495315,654152494,263376024
715856523,654152494,1905389029
1286968588,1914294404,263376024
1560918516,725452151,1647627640
1531304178,1276340031,1911559646
1454023706,1136370802,1187818812
911084518,1136370802,173632525
1188600852,18003345,935417378
467119981,737018414,2143445617
970679195,737018414,175003227
102752058,251828238,263376024
786060539,251828238,1822879430
1721986135,1697361547,2135122512
1258549390,1697361547,817463730
1799275740,580069668,14237712
1748642406,580069668,1255186319
1853455237,1132050592,1647627640
449532157,1132050592,684998795
782804457,2084154264,1284561077
555998462,1222049507,211890547
444976731,1222049507,772746900
445309105,461574660,1124378270
1185325997,461574660,373848299
1801240638,492254183,2145716959
2106051461,2111450717,1130360910
244303581,2111450717,1944383128
1048485055,1565776155,1994113071
1043525609,1565776155,635585454
683982395,1569505711,1275158752
198304269,1569505711,1326674232
1397789395,601946345,1275158752
994474916,1966994571,1794524776
1367382609,1966994571,1169376507
384565243,901020723,175003227
1129891553,901020723,1077302149
1026863558,63563563,511959368
1857260564,63563563,637968170
1958263546,919733093,1372440534
394793747,919733093,1109035131
268807550,1583152684,910475741
934292006,669815483,845878042
1707619008,1426798116,1631008572
413698501,1426798116,373484124
629681534,1332782263,2074433609
584118910,1332782263,1075152568
964937532,913101204,1003771516
1046679856,913101204,1703940779
287897883,2139452330,1187818812
146632462,804135603,1925976300
1468153783,77565325,552552685
187393026,77565325,2135122512
1624482266,1214580379,618512253
1919281809,1213304672,313130844
1163758945,1213304672,727810962
1122422060,1115933936,1980467414
1541029377,1424037546,845878042
347812108,1763121907,314470894
1297370975,421708359,618512253
286401600,947268233,22020352
1074801163,947268233,1671661748
240884932,2036977652,188919379
1179938355,2036977652,1109035131
649431825,1867828339,635585454
2031247643,936462749,1867097137
1079034383,936462749,306341021
482606047,1367389982,175003227
1134364323,1367389982,904034557
1210161712,1775425818,1676771378
869071682,184189446,2143445617
1623791694,205383891,552552685
275290275,1227246368,1794524776
116926244,905776712,1465743437
336313556,905776712,598600784
859389393,1209677104,2090627901
309335373,1983583375,1284561077
923333428,1983583375,552552685
2098211955,79304578,910475741
883766778,79304578,1326674232
49536518,1959965440,1275158752
8914146,1959965440,1060082346
870042160,2044930146,635585454
302023895,2044930146,436127220
190111887,659428410,817463730
1317647178,1183093069,188919379
2045147095,945702020,552552685
667465840,78730385,300910015
1075509551,600202135,2145716959
435196669,600202135,436127220
1787933883,306507956,1703940779
1367915878,7684451,2056214
712043186,7684451,1862917188
579058982,1426087530,511959368
708119071,141509663,845878042
1928838789,141509663,373848299
1550146733,1995364120,1944383128
1937311557,1796909842,1346176018
123208765,1686472754,2045274480
140318376,1765632289,1980467414
523643698,1765632289,14237712
1724338982,966231981,817463730
1817189979,1277510511,1925976300
1298288788,52204638,1019935206
1096264086,52204638,806314342
1004093913,2058893837,1075152568
1782631772,348989396,263376024
388859676,2128912549,1969802211
1218922168,1614271169,1513055602
1755935844,477491945,496614622
1021585650,477491945,1326674232
816783068,475448710,935417378
1215838588,475448710,405117798
1630089238,1360005933,175003227
1622724950,436426583,1337586988
681192462,655702442,1724693904
278868021,655702442,2143445617
1704922642,870835911,904034557
764555139,870835911,1174525940
290911131,1130383556,1822879430
235211485,1130383556,1600667715
845311759,2031556429,1023504926
298193556,2031556429,221894587
314871634,379393708,1598010549
1716874692,379393708,1772136650
307610788,42299794,1676771378
1482460351,42299794,1109035131
1715208362,754083492,221894587
116059786,1713969144,1911559646
704385332,1895246061,827008
2034909142,1895246061,1476832241
1150939875,1825876370,935417378
362424692,2001734906,1676771378
360649490,152105733,827008
317545324,152105733,1703940779
254776074,1547465857,1075152568
1398417862,271350701,1862917188
956723582,1859127046,1187818812
566305604,840714022,1077302149
1437395591,2013407153,684998795
1517323831,2013407153,1963028758
139523821,430054864,175003227
2039485235,1215763121,263376024
1151904412,1215763121,1681577102
208292405,1805128432,1023504926
189922536,1512076195,2143445617
1759326434,599823675,221894587
984449865,599823675,405117798
1584628120,830184835,1187818812
1988195482,830184835,405117798
648449790,1208173164,1109035131
1478413645,913862672,1372440534
1335984013,1508361345,2074433609
1197173288,1508361345,1794524776
1916010086,1249532350,2056214
904082095,1249532350,845878042
1562464525,566483513,910475741
1658750142,369599212,963094406
2033828167,1111634611,1337586988
843085084,1661914211,1925976300
1845599626,1661914211,306341021
1185798980,1027924961,405117798
44394486,1818487183,1862917188
448449787,1818487183,2045274480
1127792767,1537273850,1412546885
239183916,303129291,2056214
944301188,303129291,1077302149
10241880,410571575,653245996
700636060,1856555762,598600784
111329728,1856555762,22020352
1115748074,401824524,1109035131
92718028,401824524,742280425
