 ID, Company Name, Contact ID, Employee ID, Title, Value, Stage, Type, Probability, Created At, Closed At, Expected Close Date, Fiscal Quarter, Source, Next Step, Competitor, Lost Reason, Industry, Size, Region
1598255739,Trade LLC,1995833334,126591564,Trade LLC - New Logo (FY2026),8753.11464574834,Prospecting,New Logo,0.13416102018112258,2025-01-22 23:00:36.837921 UTC,,2025-04-03 23:00:36.837921 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Financial,SMB,NA
46741075,Build SA,120522958,122346013,Build SA - New Logo (FY2026),7414.540501320165,Discovery,New Logo,0.2639693538956619,2024-12-10 23:00:36.838169 UTC,,2025-02-13 23:00:36.838169 UTC,FY2026-Q1,Event,Technical Deep Dive,Major Competitor,,Manufacturing,SMB,LATAM
189333322,Digital Ltd,239168424,517880878,Digital Ltd - Referral (FY2026),15096.669600235888,Solution Validation,Referral,0.40524643392593684,2024-11-15 23:00:36.838418 UTC,,2025-03-06 23:00:36.838418 UTC,FY2026-Q1,Outbound,ROI Analysis,,,Technology,SMB,LATAM
1960352060,Software SA,1327705231,517880878,Software SA - Referral (FY2026),312654.9147610629,Prospecting,Referral,0.15213886478502908,2025-01-23 23:00:36.838655 UTC,,2025-08-09 23:00:36.838655 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,Major Competitor,,Technology,Enterprise,EMEA
2012694937,Bank SA,2057253548,1398229709,Bank SA - New Logo (FY2025),31564.771830264075,Closed Lost,New Logo,0.0,2024-08-05 23:00:36.8389 UTC,2024-08-19 23:00:36.8389 UTC,2024-12-14 23:00:36.8389 UTC,FY2025-Q4,Outbound,,Major Competitor,No Decision,Financial,Mid-Market,EMEA
2072552556,Market Pte,2057253548,840859815,Market Pte - New Logo (FY2025),18252.272844229803,Closed Won,New Logo,0.9908298275334344,2024-08-10 23:00:36.839156 UTC,2024-08-24 23:00:36.839156 UTC,2024-11-27 23:00:36.839156 UTC,FY2025-Q4,Partner,,,,Retail,SMB,APAC
935541957,Capital Ltd,2003073151,1398229709,Capital Ltd - New Logo (FY2025),15012.934178288426,Closed Won,New Logo,0.942625761007662,2024-08-24 23:00:36.839383 UTC,2024-08-30 23:00:36.839383 UTC,2024-11-18 23:00:36.839383 UTC,FY2025-Q4,Event,,,,Financial,SMB,LATAM
1450621548,Capital Ltd,529929197,126591564,Capital Ltd - New Logo (FY2026),168438.88297301173,Discovery,New Logo,0.323171737175045,2024-12-23 23:00:36.839618 UTC,,2025-07-19 23:00:36.839618 UTC,FY2026-Q3,Inbound,Technical Deep Dive,Regional Player,,Financial,Enterprise,EMEA
1033620639,Data Ltd,529929197,1157138452,Data Ltd - Referral (FY2026),8966.642518547713,Prospecting,Referral,0.16376888193397057,2025-01-06 23:00:36.839882 UTC,,2025-03-12 23:00:36.839882 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,Regional Player,,Technology,SMB,EMEA
286885217,Construct LLC,1239855131,1826904509,Construct LLC - New Logo (FY2026),8266.320778748539,Prospecting,New Logo,9.670057851315694e-3,2024-12-30 23:00:36.840131 UTC,,2025-03-14 23:00:36.840131 UTC,FY2026-Q1,Partner,Schedule Discovery Call,Regional Player,,Manufacturing,SMB,NA
266031749,Invest Co,1239855131,1180861141,Invest Co - New Logo (FY2026),14533.013528374231,Prospecting,New Logo,7.343616162394545e-2,2025-01-07 23:00:36.840389 UTC,,2025-03-26 23:00:36.840389 UTC,FY2026-Q1,Outbound,Schedule Discovery Call,,,Financial,SMB,APAC
215870099,Finance GmbH,1239855131,643793315,Finance GmbH - New Logo (FY2026),16585.991113241085,Prospecting,New Logo,6.402851179447583e-2,2024-12-29 23:00:36.840607 UTC,,2025-04-17 23:00:36.840607 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Financial,SMB,EMEA
140734947,Machine GmbH,1952442428,81801061,Machine GmbH - Referral (FY2026),112076.2461707542,Solution Validation,Referral,0.4055951803983816,2024-11-18 23:00:36.84084 UTC,,2025-05-21 23:00:36.84084 UTC,FY2026-Q2,Outbound,ROI Analysis,Major Competitor,,Manufacturing,Enterprise,EMEA
1622975034,Build Ltd,1624230427,122346013,Build Ltd - Referral (FY2026),33674.86578821272,Discovery,Referral,0.21027100735884668,2024-12-07 23:00:36.86964 UTC,,2025-03-11 23:00:36.86964 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Major Competitor,,Manufacturing,Mid-Market,EMEA
461754675,Capital LLC,1624230427,1837155942,Capital LLC - New Logo (FY2025),12281.101740724776,Proposal,New Logo,0.7433467867467918,2024-10-04 23:00:36.86989 UTC,,2024-12-20 23:00:36.86989 UTC,FY2025-Q4,Outbound,Contract Review,,,Financial,SMB,NA
145620285,Medical Inc,1052820734,1507141089,Medical Inc - New Logo (FY2026),89117.23699962242,Proposal,New Logo,0.6132622467239033,2024-10-10 23:00:36.872554 UTC,,2025-03-09 23:00:36.872554 UTC,FY2026-Q1,Inbound,Contract Review,,,Healthcare,Enterprise,NA
1525444581,Finance Ltd,529000442,951775129,Finance Ltd - New Logo (FY2026),29613.043097959147,Proposal,New Logo,0.6512694782883011,2024-10-04 23:00:36.876813 UTC,,2025-01-25 23:00:36.876813 UTC,FY2026-Q1,Inbound,Contract Review,,,Financial,SMB,APAC
399597109,Medical GmbH,529000442,1224300936,Medical GmbH - New Logo (FY2026),293808.01041872444,Discovery,New Logo,0.22389734376417628,2024-12-08 23:00:36.877126 UTC,,2025-06-25 23:00:36.877126 UTC,FY2026-Q2,Partner,Technical Deep Dive,Major Competitor,,Healthcare,Enterprise,EMEA
1399520786,Digital SA,1334714662,1507141089,Digital SA - New Logo (FY2026),380598.49278097815,Closed Lost,New Logo,1.4184269395488835e-3,2024-08-10 23:00:36.881046 UTC,2024-08-29 23:00:36.881046 UTC,2025-01-21 23:00:36.881046 UTC,FY2026-Q1,Inbound,,Regional Player,No Decision,Technology,Enterprise,EMEA
1967449503,Software SA,798763723,951775129,Software SA - New Logo (FY2026),11331.956405227855,Discovery,New Logo,0.24706883069273058,2024-12-12 23:00:36.884645 UTC,,2025-04-07 23:00:36.884645 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Technology,SMB,LATAM
937075956,Build Ltd,798763723,943289491,Build Ltd - New Logo (FY2026),496844.2084752251,Prospecting,New Logo,5.289711083549972e-2,2025-01-01 23:00:36.884884 UTC,,2025-07-21 23:00:36.884884 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,,,Manufacturing,Enterprise,APAC
48395779,Bank Ltd,895866321,1050508733,Bank Ltd - New Logo (FY2026),392271.05739646836,Prospecting,New Logo,0.17463783769156874,2025-01-12 23:00:36.888542 UTC,,2025-07-01 23:00:36.888542 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,Major Competitor,,Financial,Enterprise,EMEA
1487811704,Bio Ltd,895866321,2138075717,Bio Ltd - New Logo (FY2026),86342.8482464623,Prospecting,New Logo,2.102900150171283e-2,2025-01-08 23:00:36.888776 UTC,,2025-04-24 23:00:36.888776 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Healthcare,Mid-Market,APAC
1387196449,Construct Inc,405187448,895334175,Construct Inc - New Logo (FY2026),178019.27701503807,Prospecting,New Logo,1.904887080683279e-2,2025-01-19 23:00:36.893 UTC,,2025-07-14 23:00:36.893 UTC,FY2026-Q3,Inbound,Schedule Discovery Call,Regional Player,,Manufacturing,Enterprise,NA
322896820,Make Ltd,405187448,1180861141,Make Ltd - New Logo (FY2026),15912.080476722987,Prospecting,New Logo,0.14832777688028914,2025-01-05 23:00:36.893255 UTC,,2025-03-26 23:00:36.893255 UTC,FY2026-Q1,Event,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,EMEA
2053903615,Tech Corp,405187448,126591564,Tech Corp - New Logo (FY2026),301587.4107295078,Prospecting,New Logo,1.3090859302356761e-2,2025-01-18 23:00:36.893474 UTC,,2025-07-24 23:00:36.893474 UTC,FY2026-Q3,Partner,Schedule Discovery Call,Regional Player,,Technology,Enterprise,NA
1278141942,Make Corp,63234312,895334175,Make Corp - New Logo (FY2026),16328.92569442204,Prospecting,New Logo,9.84670122647045e-2,2024-12-25 23:00:36.893703 UTC,,2025-04-19 23:00:36.893703 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,NA
1427238676,Retail GmbH,63234312,1224300936,Retail GmbH - New Logo (FY2025),39219.212247012954,Closed Won,New Logo,1.0,2024-07-29 23:00:36.893934 UTC,2024-08-16 23:00:36.893934 UTC,2024-11-09 23:00:36.893934 UTC,FY2025-Q4,Outbound,,,,Retail,Mid-Market,EMEA
1430460847,Software Ltd,690961859,1439420165,Software Ltd - New Logo (FY2026),34955.269056748264,Solution Validation,New Logo,0.519515380953604,2024-11-16 23:00:36.89415 UTC,,2025-03-30 23:00:36.89415 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Technology,Mid-Market,EMEA
1976461451,Cyber Ltd,690961859,517880878,Cyber Ltd - New Logo (FY2026),15574.58414794293,Discovery,New Logo,0.3108655369073774,2024-12-21 23:00:36.894407 UTC,,2025-03-31 23:00:36.894407 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Regional Player,,Technology,SMB,APAC
1643361128,Medical Pte,690961859,2138075717,Medical Pte - Referral (FY2026),5886.769691401882,Prospecting,Referral,0.15686640242536026,2025-01-17 23:00:36.895509 UTC,,2025-04-09 23:00:36.895509 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,SMB,APAC
180527159,Software SA,578606805,374742912,Software SA - New Logo (FY2026),9105.591981966132,Prospecting,New Logo,0.125071623186795,2025-01-08 23:00:36.895847 UTC,,2025-04-01 23:00:36.895847 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Technology,SMB,EMEA
1823067724,Cyber GmbH,578606805,289350603,Cyber GmbH - Referral (FY2026),10208.954215636653,Prospecting,Referral,0.1441577608452187,2024-12-25 23:00:36.896151 UTC,,2025-03-02 23:00:36.896151 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,Major Competitor,,Technology,SMB,EMEA
663031785,Market GmbH,578606805,951775129,Market GmbH - New Logo (FY2026),367202.4136105081,Closed Won,New Logo,1.0,2024-07-31 23:00:36.896396 UTC,2024-08-14 23:00:36.896396 UTC,2025-01-05 23:00:36.896396 UTC,FY2026-Q1,Partner,,,,Retail,Enterprise,EMEA
2063809553,Digital SA,354458562,742365891,Digital SA - Referral (FY2026),250462.86483442757,Closed Lost,Referral,0.0,2024-08-22 23:00:36.89669 UTC,2024-08-24 23:00:36.89669 UTC,2025-01-25 23:00:36.89669 UTC,FY2026-Q1,Event,,Regional Player,Budget,Technology,Enterprise,EMEA
1607527289,Construct Corp,354458562,1439420165,Construct Corp - New Logo (FY2026),410602.97777894686,Discovery,New Logo,0.20463764997981054,2024-12-20 23:00:36.896952 UTC,,2025-06-18 23:00:36.896952 UTC,FY2026-Q2,Inbound,Technical Deep Dive,Regional Player,,Manufacturing,Enterprise,NA
1374550197,Life Inc,1211304522,1180861141,Life Inc - New Logo (FY2026),55132.85737844928,Prospecting,New Logo,4.2913563750600486e-2,2024-12-30 23:00:36.897189 UTC,,2025-04-14 23:00:36.897189 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Healthcare,Mid-Market,NA
1109357686,Medical Corp,1211304522,122346013,Medical Corp - New Logo (FY2026),46946.44646656232,Prospecting,New Logo,3.185573696834723e-2,2024-12-26 23:00:36.897425 UTC,,2025-05-04 23:00:36.897425 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Healthcare,Mid-Market,NA
482639781,Life Corp,1211304522,1398229709,Life Corp - New Logo (FY2026),8576.1566869169,Prospecting,New Logo,5.555710301676156e-2,2024-12-31 23:00:36.897634 UTC,,2025-03-07 23:00:36.897634 UTC,FY2026-Q1,Outbound,Schedule Discovery Call,,,Healthcare,SMB,NA
274939975,Data GmbH,1599189959,1816148921,Data GmbH - New Logo (FY2026),16957.656289384766,Prospecting,New Logo,4.031437664601034e-2,2024-12-25 23:00:36.897867 UTC,,2025-03-12 23:00:36.897867 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,,,Technology,SMB,EMEA
1874463617,Bio LLC,1599189959,1997519883,Bio LLC - New Logo (FY2026),356123.37114479125,Prospecting,New Logo,4.2817965491225046e-2,2025-01-23 23:00:36.898107 UTC,,2025-07-30 23:00:36.898107 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,Enterprise,NA
2007556773,Make Pte,1599189959,289350603,Make Pte - Referral (FY2026),33592.50350030451,Prospecting,Referral,3.824721027066366e-2,2025-01-21 23:00:36.898328 UTC,,2025-05-05 23:00:36.898328 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Manufacturing,Mid-Market,APAC
352179069,Capital Ltd,157633084,81801061,Capital Ltd - Referral (FY2026),90173.14207649915,Discovery,Referral,0.25035284431567006,2024-12-07 23:00:36.898549 UTC,,2025-03-17 23:00:36.898549 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Major Competitor,,Financial,Mid-Market,LATAM
1056907662,Data SA,843591134,1439420165,Data SA - New Logo (FY2026),74120.32907342537,Discovery,New Logo,0.27985225614972864,2024-12-14 23:00:36.898791 UTC,,2025-04-07 23:00:36.898791 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Technology,Mid-Market,EMEA
1208012620,Make Pte,460603170,1050508733,Make Pte - New Logo (FY2026),99789.89512958612,Prospecting,New Logo,2.7566264251029426e-2,2025-01-21 23:00:36.899035 UTC,,2025-04-25 23:00:36.899035 UTC,FY2026-Q2,Event,Schedule Discovery Call,Major Competitor,,Manufacturing,Mid-Market,APAC
101259266,Industrial GmbH,460603170,81801061,Industrial GmbH - Referral (FY2026),324435.08135907096,Discovery,Referral,0.26218519196992973,2024-12-14 23:00:36.899284 UTC,,2025-05-15 23:00:36.899284 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Regional Player,,Manufacturing,Enterprise,EMEA
1675698273,Machine Inc,646456491,1224300936,Machine Inc - New Logo (FY2026),10298.983965401278,Solution Validation,New Logo,0.556394143390645,2024-11-14 23:00:36.899521 UTC,,2025-02-11 23:00:36.899521 UTC,FY2026-Q1,Event,ROI Analysis,Regional Player,,Manufacturing,SMB,NA
1799884372,Tech Corp,603254955,1439420165,Tech Corp - New Logo (FY2026),4820.837444464987,Prospecting,New Logo,0.1583882672433341,2025-01-17 23:00:36.899759 UTC,,2025-04-10 23:00:36.899759 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Technology,SMB,NA
1407356506,Invest GmbH,603254955,1439420165,Invest GmbH - Referral (FY2026),193499.05420033203,Prospecting,Referral,6.597222993240959e-2,2025-01-03 23:00:36.899988 UTC,,2025-06-06 23:00:36.899988 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Financial,Enterprise,EMEA
583471813,Invest Pte,603254955,519770588,Invest Pte - New Logo (FY2026),95422.75602535682,Negotiation,New Logo,0.9212760318505983,2024-09-12 23:00:36.900211 UTC,,2025-02-17 23:00:36.900211 UTC,FY2026-Q1,Outbound,Final Approval,,,Financial,Enterprise,APAC
385121265,Cyber Co,297390908,1050508733,Cyber Co - Referral (FY2026),25790.606673842274,Prospecting,Referral,3.162635680853787e-3,2024-12-30 23:00:36.900422 UTC,,2025-04-22 23:00:36.900422 UTC,FY2026-Q2,Event,Schedule Discovery Call,,,Technology,Mid-Market,APAC
1259018644,Cyber Ltd,1838696453,1180861141,Cyber Ltd - Referral (FY2026),571737.135291996,Discovery,Referral,0.29222719901193805,2024-12-14 23:00:36.900647 UTC,,2025-07-10 23:00:36.900647 UTC,FY2026-Q3,Event,Technical Deep Dive,,,Technology,Enterprise,EMEA
123229724,Shop Pte,428773236,1398229709,Shop Pte - New Logo (FY2026),25174.743756801985,Solution Validation,New Logo,0.42821875023705547,2024-11-02 23:00:36.900877 UTC,,2025-02-09 23:00:36.900877 UTC,FY2026-Q1,Inbound,ROI Analysis,Major Competitor,,Retail,SMB,APAC
545208103,Machine Pte,428773236,840859815,Machine Pte - New Logo (FY2026),477532.3708850152,Prospecting,New Logo,0.1529003794681227,2024-12-30 23:00:36.901103 UTC,,2025-07-07 23:00:36.901103 UTC,FY2026-Q3,Partner,Schedule Discovery Call,Regional Player,,Manufacturing,Enterprise,APAC
360824560,Software Ltd,186101638,1826904509,Software Ltd - New Logo (FY2026),10031.358533455481,Discovery,New Logo,0.29851955871393504,2024-11-29 23:00:36.901332 UTC,,2025-03-15 23:00:36.901332 UTC,FY2026-Q1,Partner,Technical Deep Dive,,,Technology,SMB,LATAM
1858137073,Store Corp,311620482,1507141089,Store Corp - Referral (FY2026),85168.24936068946,Proposal,Referral,0.7409799998552774,2024-10-24 23:00:36.901568 UTC,,2025-02-15 23:00:36.901568 UTC,FY2026-Q1,Inbound,Contract Review,,,Retail,Mid-Market,NA
124510337,Data SA,311620482,1157138452,Data SA - New Logo (FY2026),423804.2082375366,Prospecting,New Logo,0.1998758751774855,2025-01-14 23:00:36.901787 UTC,,2025-06-18 23:00:36.901787 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Technology,Enterprise,LATAM
1814161685,Tech Pte,311620482,517880878,Tech Pte - New Logo (FY2026),24777.78737799504,Proposal,New Logo,0.6648756666286779,2024-10-19 23:00:36.902013 UTC,,2025-01-16 23:00:36.902013 UTC,FY2026-Q1,Partner,Contract Review,,,Technology,SMB,APAC
1423010267,Finance SA,160362474,643793315,Finance SA - New Logo (FY2026),47027.389189040565,Discovery,New Logo,0.22965862082849475,2024-12-18 23:00:36.902581 UTC,,2025-04-07 23:00:36.902581 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Financial,Mid-Market,EMEA
398902476,Shop Corp,160362474,742365891,Shop Corp - New Logo (FY2026),59123.63939518685,Prospecting,New Logo,3.83114606863231e-2,2025-01-19 23:00:36.902844 UTC,,2025-05-26 23:00:36.902844 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Retail,Mid-Market,NA
1105656565,Bank LLC,160362474,2138075717,Bank LLC - New Logo (FY2026),15803.437916192463,Prospecting,New Logo,9.28153803425351e-2,2024-12-28 23:00:36.903128 UTC,,2025-02-28 23:00:36.903128 UTC,FY2026-Q1,Partner,Schedule Discovery Call,Regional Player,,Financial,SMB,NA
214510134,Market Ltd,967345533,374742912,Market Ltd - Referral (FY2026),269536.9788175191,Prospecting,Referral,2.741661501715989e-2,2024-12-29 23:00:36.903394 UTC,,2025-06-28 23:00:36.903394 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Regional Player,,Retail,Enterprise,APAC
1242089843,Life Ltd,967345533,289350603,Life Ltd - New Logo (FY2026),22172.215444061138,Prospecting,New Logo,2.6035995073913576e-2,2025-01-22 23:00:36.903647 UTC,,2025-04-10 23:00:36.903647 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,SMB,APAC
876183918,Construct SRL,967345533,1608037409,Construct SRL - New Logo (FY2026),90558.68889265553,Solution Validation,New Logo,0.42201473135769596,2024-11-04 23:00:36.903873 UTC,,2025-03-09 23:00:36.903873 UTC,FY2026-Q1,Inbound,ROI Analysis,Major Competitor,,Manufacturing,Mid-Market,LATAM
1496780588,Life Inc,1662445617,951775129,Life Inc - New Logo (FY2026),90005.65970114857,Negotiation,New Logo,0.986200102808966,2024-09-12 23:00:36.904128 UTC,,2025-01-04 23:00:36.904128 UTC,FY2026-Q1,Partner,Final Approval,,,Healthcare,Mid-Market,NA
1593695151,Industrial GmbH,1987188281,1398229709,Industrial GmbH - New Logo (FY2026),6760.703704422824,Prospecting,New Logo,2.9916738915505614e-2,2024-12-27 23:00:36.904377 UTC,,2025-04-17 23:00:36.904377 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Manufacturing,SMB,EMEA
1378221508,Life LLC,783028470,519770588,Life LLC - Referral (FY2026),19341.490399640516,Discovery,Referral,0.27315946562566396,2024-12-09 23:00:36.933621 UTC,,2025-03-27 23:00:36.933621 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Major Competitor,,Healthcare,SMB,NA
1482035565,Market SA,783028470,1816148921,Market SA - New Logo (FY2025),18895.41111910626,Closed Lost,New Logo,8.085493402884385e-2,2024-08-22 23:00:36.933889 UTC,2024-09-05 23:00:36.933889 UTC,2024-11-06 23:00:36.933889 UTC,FY2025-Q4,Inbound,,Regional Player,Budget,Retail,SMB,EMEA
1960337191,Data Corp,488721971,1507141089,Data Corp - New Logo (FY2026),137233.89935623837,Discovery,New Logo,0.21515630795918056,2024-11-26 23:00:36.937487 UTC,,2025-06-14 23:00:36.937487 UTC,FY2026-Q2,Outbound,Technical Deep Dive,,,Technology,Enterprise,NA
990447887,Medical Inc,488721971,1507141089,Medical Inc - New Logo (FY2026),8470.64947244469,Prospecting,New Logo,0.1742256695065256,2025-01-07 23:00:36.937739 UTC,,2025-05-05 23:00:36.937739 UTC,FY2026-Q2,Event,Schedule Discovery Call,Regional Player,,Healthcare,SMB,NA
1651908256,Store Ltd,488721971,742365891,Store Ltd - New Logo (FY2026),26224.6971011538,Negotiation,New Logo,0.9992267247012667,2024-09-18 23:00:36.93797 UTC,,2025-01-01 23:00:36.93797 UTC,FY2026-Q1,Outbound,Final Approval,,,Retail,SMB,EMEA
1011328888,Digital Inc,1879441222,519770588,Digital Inc - New Logo (FY2026),6181.628957729847,Proposal,New Logo,0.6689257396962207,2024-09-30 23:00:36.942024 UTC,,2025-01-28 23:00:36.942024 UTC,FY2026-Q1,Inbound,Contract Review,,,Technology,SMB,NA
712875583,Make GmbH,1879441222,1997519883,Make GmbH - New Logo (FY2026),19452.382484105467,Solution Validation,New Logo,0.5308435671099067,2024-11-06 23:00:36.942254 UTC,,2025-02-26 23:00:36.942254 UTC,FY2026-Q1,Outbound,ROI Analysis,Regional Player,,Manufacturing,SMB,EMEA
1616372485,Invest Pte,1879441222,1439420165,Invest Pte - Referral (FY2026),15379.607124103155,Prospecting,Referral,6.723056579307946e-2,2025-01-11 23:00:36.942482 UTC,,2025-04-17 23:00:36.942482 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Financial,SMB,APAC
2117807525,Capital Inc,744715641,289350603,Capital Inc - New Logo (FY2026),65704.87948407851,Negotiation,New Logo,0.9735132236635909,2024-09-19 23:00:36.944848 UTC,,2025-02-12 23:00:36.944848 UTC,FY2026-Q1,Outbound,Final Approval,,,Financial,Mid-Market,NA
1616169511,Software Corp,653167041,126591564,Software Corp - Referral (FY2026),76760.6894674748,Discovery,Referral,0.17253334525490915,2024-12-25 23:00:36.949083 UTC,,2025-04-27 23:00:36.949083 UTC,FY2026-Q2,Outbound,Technical Deep Dive,,,Technology,Mid-Market,NA
1709965793,Finance GmbH,653167041,519770588,Finance GmbH - New Logo (FY2026),13574.256937649116,Solution Validation,New Logo,0.47388463961742444,2024-11-08 23:00:36.949338 UTC,,2025-03-04 23:00:36.949338 UTC,FY2026-Q1,Outbound,ROI Analysis,,,Financial,SMB,EMEA
1663398852,Life Ltd,653167041,1997519883,Life Ltd - New Logo (FY2026),12102.955918951126,Discovery,New Logo,0.33577308265078315,2024-12-10 23:00:36.949563 UTC,,2025-02-21 23:00:36.949563 UTC,FY2026-Q1,Partner,Technical Deep Dive,Regional Player,,Healthcare,SMB,EMEA
724080468,Store Corp,1694702680,742365891,Store Corp - New Logo (FY2026),256290.73216755892,Discovery,New Logo,0.2623846254144334,2024-12-18 23:00:36.952682 UTC,,2025-06-09 23:00:36.952682 UTC,FY2026-Q2,Inbound,Technical Deep Dive,Major Competitor,,Retail,Enterprise,NA
1988152320,Digital Co,1694702680,1439420165,Digital Co - Referral (FY2026),96664.05768668783,Discovery,Referral,0.31990486502576465,2024-12-10 23:00:36.952943 UTC,,2025-07-05 23:00:36.952943 UTC,FY2026-Q3,Outbound,Technical Deep Dive,,,Technology,Enterprise,APAC
777551387,Medical Inc,1694702680,2138075717,Medical Inc - New Logo (FY2026),70572.34589867786,Prospecting,New Logo,0.1402594343748846,2025-01-06 23:00:36.953191 UTC,,2025-04-11 23:00:36.953191 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,Mid-Market,NA
1871408910,Market Co,1005452005,519770588,Market Co - New Logo (FY2026),71979.18136329808,Solution Validation,New Logo,0.5626286491016432,2024-11-24 23:00:36.956906 UTC,,2025-04-19 23:00:36.956906 UTC,FY2026-Q2,Inbound,ROI Analysis,Major Competitor,,Retail,Mid-Market,APAC
516252612,Data Inc,1005452005,126591564,Data Inc - Referral (FY2026),86210.41587941567,Prospecting,Referral,7.372596380912316e-2,2025-01-09 23:00:36.957208 UTC,,2025-04-22 23:00:36.957208 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Technology,Mid-Market,NA
1987511598,Bio Inc,1005452005,943289491,Bio Inc - New Logo (FY2026),64895.435743428556,Discovery,New Logo,0.26883026452735914,2024-12-20 23:00:36.957494 UTC,,2025-04-23 23:00:36.957494 UTC,FY2026-Q2,Outbound,Technical Deep Dive,,,Healthcare,Mid-Market,NA
1740059507,Retail Inc,305722546,1224300936,Retail Inc - New Logo (FY2026),18044.71974562399,Prospecting,New Logo,0.18853754843690043,2024-12-28 23:00:36.95772 UTC,,2025-04-11 23:00:36.95772 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Retail,SMB,NA
1277005090,Bio Ltd,305722546,1398229709,Bio Ltd - Referral (FY2026),51400.938240913194,Prospecting,Referral,2.4747644494137744e-3,2025-01-09 23:00:36.957966 UTC,,2025-04-19 23:00:36.957966 UTC,FY2026-Q2,Event,Schedule Discovery Call,Regional Player,,Healthcare,Mid-Market,EMEA
2118318183,Care GmbH,305722546,1157138452,Care GmbH - Referral (FY2025),8026.089255240003,Closed Lost,Referral,8.290250551450404e-2,2024-08-02 23:00:36.958261 UTC,2024-08-31 23:00:36.958261 UTC,2024-10-06 23:00:36.958261 UTC,FY2025-Q4,Outbound,,,No Decision,Healthcare,SMB,EMEA
1261246247,Bio Corp,1244798231,1029413620,Bio Corp - New Logo (FY2026),83627.11660032703,Discovery,New Logo,0.33732206345643656,2024-12-12 23:00:36.958529 UTC,,2025-04-21 23:00:36.958529 UTC,FY2026-Q2,Inbound,Technical Deep Dive,Regional Player,,Healthcare,Mid-Market,NA
1769862136,Invest LLC,1245764277,943289491,Invest LLC - New Logo (FY2026),22081.741100614636,Prospecting,New Logo,6.835934065769433e-2,2025-01-15 23:00:36.958805 UTC,,2025-04-20 23:00:36.958805 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Regional Player,,Financial,SMB,NA
509966887,Data Corp,1645209978,1826904509,Data Corp - New Logo (FY2026),15044.77509333864,Solution Validation,New Logo,0.4772743788079375,2024-10-30 23:00:36.959096 UTC,,2025-01-23 23:00:36.959096 UTC,FY2026-Q1,Outbound,ROI Analysis,,,Technology,SMB,NA
1401874375,Health GmbH,2083038366,519770588,Health GmbH - Referral (FY2026),278028.17344572674,Discovery,Referral,0.31911084341828916,2024-12-19 23:00:36.959342 UTC,,2025-06-25 23:00:36.959342 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Healthcare,Enterprise,EMEA
857415015,Digital Co,2083038366,519770588,Digital Co - New Logo (FY2026),353729.9531471915,Prospecting,New Logo,0.12564747209476335,2025-01-02 23:00:36.959637 UTC,,2025-07-12 23:00:36.959637 UTC,FY2026-Q3,Partner,Schedule Discovery Call,Regional Player,,Technology,Enterprise,APAC
