 ID, User ID, Start Time, End Time, Platform, Ip Address, User Agent
1335205837,853392796,2025-01-13 11:53:06.921213 UTC,,Web,155.101.230.79,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
731867774,853392796,2025-01-21 02:52:48.922306 UTC,2025-01-21 04:16:14.922306 UTC,Web,203.135.234.231,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
430095044,853392796,2025-01-20 13:59:53.92369 UTC,2025-01-20 16:02:31.92369 UTC,Web,112.50.211.241,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
2034518739,853392796,2025-01-12 23:26:25.925345 UTC,,Web,155.190.143.119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1848948275,853392796,2024-12-26 22:43:56.927033 UTC,2024-12-27 00:54:59.927033 UTC,Web,79.126.250.78,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1242076509,1928029444,2025-01-18 13:52:57.928916 UTC,2025-01-18 15:51:24.928916 UTC,Web,251.110.38.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1217562020,1928029444,2025-01-18 10:22:51.930628 UTC,,Web,194.212.232.9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1745696615,1928029444,2024-12-27 12:14:14.932888 UTC,2024-12-27 13:26:12.932888 UTC,Mobile,163.145.121.219,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1918250839,1928029444,2025-01-09 16:44:24.934947 UTC,2025-01-09 19:39:10.934947 UTC,Mobile,167.114.166.125,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
33161645,1928029444,2025-01-06 02:49:54.93754 UTC,2025-01-06 03:49:44.93754 UTC,Web,149.172.144.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1320885298,1928029444,2024-12-31 02:41:09.939203 UTC,2024-12-31 05:47:52.939203 UTC,Web,18.91.113.91,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1347125585,1928029444,2025-01-18 11:51:05.940521 UTC,2025-01-18 15:23:58.940521 UTC,Web,49.48.226.161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
734352462,1928029444,2025-01-21 23:58:12.943168 UTC,2025-01-22 03:44:20.943168 UTC,Web,193.89.44.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
922575254,1928029444,2024-12-27 21:11:27.945795 UTC,2024-12-27 23:11:50.945795 UTC,Web,211.39.7.68,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
670933622,1928029444,2025-01-15 17:55:16.946724 UTC,2025-01-15 21:53:34.946724 UTC,Mobile,44.121.132.17,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
2090557539,1928029444,2024-12-27 16:45:13.948491 UTC,2024-12-27 20:04:22.948491 UTC,Mobile,60.126.167.133,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
691069847,1381259520,2025-01-24 01:43:54.950762 UTC,2025-01-24 05:27:55.950762 UTC,Mobile,175.233.246.52,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1606883838,1381259520,2025-01-21 18:15:52.95251 UTC,,Mobile,167.89.167.35,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1773033946,1381259520,2025-01-23 02:17:41.95507 UTC,2025-01-23 05:06:12.95507 UTC,Web,126.129.208.167,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1752263362,1381259520,2025-01-23 11:23:21.956744 UTC,2025-01-23 11:56:19.956744 UTC,Mobile,238.49.171.14,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1701388862,1381259520,2024-12-31 04:11:19.958175 UTC,2024-12-31 07:09:13.958175 UTC,API,45.147.234.211,CRM-API-Client/1.0
964089335,1381259520,2025-01-05 05:55:30.959919 UTC,2025-01-05 09:13:33.959919 UTC,Web,86.63.12.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1063951367,1381259520,2025-01-17 23:15:45.961755 UTC,,Web,188.211.59.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1337434540,1381259520,2024-12-31 12:59:05.963889 UTC,2024-12-31 16:11:25.963889 UTC,Web,210.195.150.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
889213004,1381259520,2025-01-17 05:37:30.966405 UTC,2025-01-17 06:11:37.966405 UTC,Web,13.26.220.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
12406188,1381259520,2025-01-09 16:03:52.967747 UTC,2025-01-09 17:29:26.967747 UTC,Web,135.187.134.170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1899745191,1381259520,2025-01-18 00:59:11.969139 UTC,2025-01-18 03:47:18.969139 UTC,Web,54.120.8.16,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1165532530,1381259520,2025-01-22 19:38:49.971545 UTC,2025-01-22 22:26:00.971545 UTC,Mobile,124.188.155.251,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
96491717,1381259520,2025-01-06 01:17:27.97342 UTC,2025-01-06 02:43:37.97342 UTC,Mobile,246.145.19.163,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
457346570,1381259520,2025-01-07 15:53:33.975415 UTC,2025-01-07 19:22:41.975415 UTC,Web,28.193.167.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
67879821,1381259520,2025-01-16 06:05:09.977599 UTC,2025-01-16 06:34:21.977599 UTC,Web,69.47.139.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1540089733,1381259520,2025-01-02 00:55:48.979119 UTC,,Web,38.176.4.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
387558766,1873684797,2025-01-14 13:30:36.980954 UTC,2025-01-14 15:35:40.980954 UTC,Web,141.223.183.6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1183960092,1873684797,2025-01-22 05:43:18.982928 UTC,2025-01-22 06:56:31.982928 UTC,Web,22.88.50.242,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1645766570,1873684797,2024-12-26 00:29:47.985498 UTC,2024-12-26 02:07:02.985498 UTC,Web,145.210.233.53,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1414477161,1873684797,2024-12-28 02:20:57.987671 UTC,2024-12-28 03:53:57.987671 UTC,Web,69.39.43.250,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1947308274,1873684797,2024-12-27 02:33:14.989426 UTC,2024-12-27 03:07:24.989426 UTC,Web,9.203.53.111,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
931209920,1873684797,2025-01-18 19:07:43.99082 UTC,2025-01-18 20:37:04.99082 UTC,API,45.229.117.46,curl/7.64.1
210916150,1873684797,2025-01-09 17:55:41.992692 UTC,2025-01-09 18:16:25.992692 UTC,Web,197.249.255.165,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1291473881,1873684797,2025-01-23 13:29:26.994838 UTC,2025-01-23 14:45:30.994838 UTC,Mobile,136.148.209.152,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1184726623,1873684797,2024-12-29 02:59:17.996668 UTC,2024-12-29 05:21:30.996668 UTC,Web,85.138.71.239,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
580228376,1873684797,2025-01-07 20:29:37.999467 UTC,2025-01-07 21:44:33.999467 UTC,Web,240.235.31.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1547447647,1873684797,2024-12-28 11:58:02.000654 UTC,2024-12-28 12:38:34.000654 UTC,Web,226.253.177.253,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
992962167,1873684797,2025-01-16 19:28:44.002393 UTC,2025-01-16 20:10:54.002393 UTC,Mobile,88.224.20.28,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
777082584,1873684797,2025-01-19 04:23:14.004003 UTC,,Web,43.115.213.231,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
811977916,1873684797,2025-01-01 15:14:03.006289 UTC,2025-01-01 18:28:09.006289 UTC,Web,125.7.246.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
82912203,1873684797,2025-01-02 02:18:24.008371 UTC,2025-01-02 03:05:21.008371 UTC,Web,165.130.98.25,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1381334294,1873684797,2025-01-24 12:05:26.010556 UTC,2025-01-24 15:58:05.010556 UTC,Web,198.72.128.177,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
230254149,523710739,2025-01-12 05:33:09.012579 UTC,2025-01-12 07:46:36.012579 UTC,Web,168.209.102.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1215207685,523710739,2025-01-10 14:56:31.014347 UTC,2025-01-10 16:17:23.014347 UTC,Web,149.206.167.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1227815011,523710739,2025-01-21 02:59:54.015782 UTC,2025-01-21 05:28:50.015782 UTC,API,49.103.237.244,CRM-API-Client/1.0
1415035909,523710739,2025-01-08 06:26:41.016826 UTC,2025-01-08 10:25:25.016826 UTC,Web,148.166.10.192,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1229798520,523710739,2025-01-13 07:46:17.019142 UTC,2025-01-13 08:55:31.019142 UTC,Mobile,155.90.29.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
624839535,523710739,2025-01-09 18:03:46.0216 UTC,2025-01-09 20:31:10.0216 UTC,Web,133.88.136.91,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
577073399,523710739,2025-01-13 12:38:30.022859 UTC,2025-01-13 12:50:27.022859 UTC,Web,37.250.93.88,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1979047028,523710739,2025-01-06 03:08:07.025478 UTC,2025-01-06 03:53:04.025478 UTC,Web,130.165.129.140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2062265234,523710739,2025-01-13 18:09:51.027573 UTC,2025-01-13 21:42:38.027573 UTC,Web,207.177.25.6,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
697694872,523710739,2025-01-23 12:04:29.028977 UTC,2025-01-23 12:21:32.028977 UTC,Mobile,229.154.1.235,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1603354459,523710739,2024-12-27 15:13:26.030729 UTC,2024-12-27 18:57:19.030729 UTC,Mobile,228.164.38.191,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
2131329654,523710739,2024-12-27 00:38:48.032368 UTC,2024-12-27 02:25:38.032368 UTC,Mobile,51.205.119.133,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
286804657,523710739,2025-01-17 15:21:48.033866 UTC,2025-01-17 16:36:06.033866 UTC,Mobile,169.52.59.158,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1545106398,523710739,2024-12-29 00:33:40.036408 UTC,,Web,153.232.174.236,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1367154756,523710739,2025-01-15 18:45:59.038358 UTC,2025-01-15 22:34:09.038358 UTC,Web,170.180.246.213,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1540496319,523710739,2025-01-21 23:09:49.040508 UTC,2025-01-22 01:25:26.040508 UTC,Web,65.149.112.112,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
232723547,523710739,2025-01-10 06:22:04.042136 UTC,2025-01-10 08:03:20.042136 UTC,Mobile,14.239.192.148,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
12654721,523710739,2025-01-04 19:50:03.043066 UTC,2025-01-04 22:16:38.043066 UTC,Web,238.157.29.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1506162337,523710739,2025-01-20 19:50:31.045113 UTC,2025-01-20 20:50:53.045113 UTC,Web,165.36.85.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
15971807,1806598319,2025-01-08 07:32:21.04784 UTC,2025-01-08 09:42:44.04784 UTC,Web,147.188.60.138,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1725632680,1806598319,2025-01-04 18:29:45.050007 UTC,2025-01-04 19:34:13.050007 UTC,Web,61.232.56.129,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
797333280,1806598319,2025-01-20 08:46:22.052117 UTC,2025-01-20 12:23:20.052117 UTC,Web,49.239.15.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2098219242,1806598319,2024-12-30 02:07:39.053238 UTC,2024-12-30 05:42:52.053238 UTC,Web,66.21.181.222,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
480842350,1806598319,2024-12-26 07:45:51.055881 UTC,2024-12-26 11:38:59.055881 UTC,Web,88.46.201.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
465715601,1806598319,2025-01-24 13:55:50.057967 UTC,2025-01-24 16:10:30.057967 UTC,Web,204.167.2.71,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
295385912,1806598319,2025-01-21 05:21:44.059943 UTC,2025-01-21 07:20:29.059943 UTC,Web,188.156.9.190,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1552183004,1806598319,2025-01-12 07:43:44.06157 UTC,,Web,167.33.234.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1789280764,1806598319,2025-01-05 01:27:28.062931 UTC,2025-01-05 02:04:10.062931 UTC,Mobile,104.236.157.58,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1501902602,1806598319,2025-01-07 16:26:59.064508 UTC,2025-01-07 17:26:18.064508 UTC,Web,110.60.84.24,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
393339499,1806598319,2024-12-30 05:59:20.066214 UTC,2024-12-30 06:09:37.066214 UTC,API,70.200.250.34,CRM-API-Client/1.0
2126581338,1806598319,2025-01-24 19:23:14.068907 UTC,2025-01-24 19:59:28.068907 UTC,Web,99.134.228.209,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1131836219,1806598319,2025-01-24 22:38:45.071549 UTC,2025-01-25 00:10:13.071549 UTC,Mobile,49.141.94.52,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1320006260,1806598319,2025-01-11 13:56:19.07375 UTC,2025-01-11 16:47:43.07375 UTC,Web,192.158.91.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
94882480,1806598319,2025-01-09 12:27:32.075462 UTC,2025-01-09 16:04:19.075462 UTC,Web,173.130.122.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1242816704,1806598319,2025-01-05 22:19:06.076597 UTC,2025-01-06 01:37:13.076597 UTC,Web,81.78.221.116,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
794300901,1806598319,2025-01-17 04:19:16.079434 UTC,2025-01-17 06:50:35.079434 UTC,Web,212.247.47.157,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
599131459,1806598319,2024-12-27 17:20:17.081079 UTC,2024-12-27 17:40:17.081079 UTC,Web,72.222.255.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
983443583,1806598319,2025-01-09 21:10:15.083226 UTC,2025-01-09 22:35:53.083226 UTC,Web,138.229.32.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1514506870,1806598319,2025-01-18 04:01:20.085811 UTC,2025-01-18 07:14:52.085811 UTC,Web,12.177.103.156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1096026759,151767197,2025-01-20 15:23:36.088497 UTC,2025-01-20 19:14:55.088497 UTC,Mobile,155.167.183.90,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
2011164094,151767197,2025-01-14 14:46:59.090703 UTC,2025-01-14 16:45:30.090703 UTC,Mobile,95.225.209.145,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1590167046,151767197,2024-12-30 18:08:11.092351 UTC,2024-12-30 21:04:49.092351 UTC,Web,76.115.254.142,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
990305822,151767197,2025-01-03 05:53:42.094488 UTC,2025-01-03 07:05:11.094488 UTC,Web,232.217.206.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1063914658,151767197,2025-01-12 16:26:48.096183 UTC,2025-01-12 18:35:11.096183 UTC,Web,118.191.99.107,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
78210413,151767197,2024-12-28 23:58:53.097631 UTC,2024-12-29 03:07:51.097631 UTC,Web,25.136.207.55,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1492756492,151767197,2025-01-22 05:50:12.099917 UTC,2025-01-22 09:26:08.099917 UTC,Web,233.102.20.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
336847259,151767197,2025-01-10 06:06:47.101748 UTC,2025-01-10 09:45:00.101748 UTC,Mobile,119.152.187.50,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
90383693,151767197,2025-01-09 21:55:05.103851 UTC,2025-01-09 22:58:38.103851 UTC,API,140.111.186.66,Postman/8.0
1784186957,151767197,2025-01-03 05:44:03.106109 UTC,2025-01-03 05:49:42.106109 UTC,Mobile,71.66.165.172,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1243046112,151767197,2025-01-16 09:06:08.10885 UTC,2025-01-16 11:14:11.10885 UTC,Web,245.192.235.117,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1350574135,151767197,2025-01-17 18:11:21.110779 UTC,2025-01-17 19:38:39.110779 UTC,API,41.162.119.15,Postman/8.0
174276516,151767197,2025-01-01 22:12:16.112288 UTC,2025-01-02 01:25:09.112288 UTC,Mobile,82.141.169.90,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1099083018,151767197,2025-01-15 22:33:27.114032 UTC,2025-01-15 23:44:46.114032 UTC,Web,225.109.207.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
390872889,151767197,2024-12-30 19:43:37.115743 UTC,2024-12-30 22:47:02.115743 UTC,API,102.186.14.100,curl/7.64.1
2042690596,151767197,2025-01-05 08:54:42.117522 UTC,2025-01-05 11:31:20.117522 UTC,Web,129.140.30.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
788597711,737596528,2025-01-05 07:48:45.119467 UTC,2025-01-05 08:02:28.119467 UTC,Web,159.194.219.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1687183796,737596528,2024-12-30 22:15:24.121604 UTC,,Web,7.184.73.221,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1626226741,737596528,2025-01-18 18:37:49.123332 UTC,2025-01-18 22:22:47.123332 UTC,Mobile,219.228.253.219,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
1909778239,737596528,2025-01-08 17:38:05.125405 UTC,,Web,165.94.132.206,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
294594716,737596528,2025-01-06 22:31:25.127436 UTC,2025-01-07 02:28:17.127436 UTC,Web,219.64.172.63,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1445460073,737596528,2025-01-10 19:28:47.130305 UTC,2025-01-10 19:59:46.130305 UTC,Web,122.89.128.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
13302126,737596528,2025-01-18 02:18:31.132413 UTC,,Web,177.78.125.29,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1828753475,737596528,2024-12-26 10:35:44.13425 UTC,,Web,111.49.87.39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
385940079,737596528,2024-12-31 01:11:17.135816 UTC,2024-12-31 02:24:50.135816 UTC,Web,220.188.148.38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
35554461,737596528,2025-01-17 23:08:43.13744 UTC,2025-01-17 23:26:40.13744 UTC,Web,94.186.151.168,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
363790313,737596528,2025-01-15 00:21:21.140126 UTC,2025-01-15 03:50:37.140126 UTC,Web,6.51.190.32,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1322386948,737596528,2025-01-12 05:59:39.141831 UTC,2025-01-12 08:20:30.141831 UTC,Web,200.65.68.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1411988258,737596528,2025-01-10 20:16:21.143496 UTC,2025-01-10 23:16:33.143496 UTC,Web,38.14.195.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
271500101,737596528,2025-01-08 13:00:47.145389 UTC,2025-01-08 16:22:57.145389 UTC,Web,167.146.177.123,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1508319608,737596528,2025-01-04 17:06:55.147343 UTC,,Web,83.227.127.176,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
420753126,737596528,2025-01-18 00:23:30.149933 UTC,2025-01-18 02:57:27.149933 UTC,Web,141.186.81.85,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
579590211,737596528,2025-01-11 20:46:21.151172 UTC,2025-01-11 23:26:52.151172 UTC,Web,82.195.121.190,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
636895521,737596528,2025-01-03 02:41:35.153468 UTC,2025-01-03 05:14:29.153468 UTC,Web,212.87.125.163,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
528811910,737596528,2025-01-23 03:38:44.155298 UTC,2025-01-23 06:01:14.155298 UTC,Web,68.75.118.190,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1982342201,67809082,2025-01-06 20:46:37.157164 UTC,2025-01-06 21:41:47.157164 UTC,Mobile,193.130.154.10,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1664263691,67809082,2025-01-18 18:51:30.159764 UTC,2025-01-18 19:29:26.159764 UTC,Web,127.97.26.247,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
636425193,67809082,2025-01-07 02:08:31.160878 UTC,2025-01-07 04:23:43.160878 UTC,Mobile,214.4.84.66,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
234033324,67809082,2025-01-03 16:59:30.163035 UTC,2025-01-03 19:56:42.163035 UTC,Web,231.152.240.211,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1213347456,67809082,2024-12-30 13:10:55.165666 UTC,,Web,245.37.175.184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
167004716,67809082,2024-12-27 14:53:50.167789 UTC,2024-12-27 17:19:12.167789 UTC,API,76.56.174.20,CRM-API-Client/1.0
1558490412,67809082,2025-01-16 21:17:39.170108 UTC,2025-01-16 21:50:31.170108 UTC,Web,134.98.219.174,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
1607364058,67809082,2025-01-22 19:12:33.172619 UTC,2025-01-22 19:54:38.172619 UTC,Web,131.233.164.175,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
66027132,67809082,2025-01-08 11:42:43.174881 UTC,2025-01-08 13:39:35.174881 UTC,Web,149.213.146.72,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
540090822,67809082,2024-12-30 19:23:46.177407 UTC,2024-12-30 20:43:34.177407 UTC,Web,11.239.202.65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2031974797,67809082,2025-01-16 00:43:17.180241 UTC,2025-01-16 03:29:13.180241 UTC,Web,142.98.32.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1438511361,67809082,2025-01-05 18:45:57.182786 UTC,2025-01-05 21:32:19.182786 UTC,Mobile,99.99.221.15,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1758125143,67809082,2025-01-08 23:31:32.184916 UTC,2025-01-09 01:59:25.184916 UTC,API,123.45.196.207,curl/7.64.1
1105175043,67809082,2025-01-14 09:38:48.187046 UTC,2025-01-14 10:15:43.187046 UTC,Mobile,119.201.199.159,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1908663279,67809082,2025-01-18 10:17:51.188626 UTC,2025-01-18 10:29:53.188626 UTC,Mobile,18.124.155.93,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
1289140931,67809082,2025-01-06 08:00:12.190987 UTC,2025-01-06 08:08:35.190987 UTC,Web,190.74.196.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36
2054542969,67809082,2025-01-05 08:08:45.192283 UTC,2025-01-05 11:18:12.192283 UTC,Web,114.248.10.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
1352696824,67809082,2024-12-29 00:25:47.193923 UTC,2024-12-29 02:50:32.193923 UTC,Web,84.173.210.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
938553421,67809082,2025-01-12 04:38:20.196179 UTC,2025-01-12 07:15:32.196179 UTC,Web,207.174.29.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
1752487923,67809082,2025-01-06 18:39:34.198607 UTC,2025-01-06 21:40:24.198607 UTC,Mobile,182.150.169.201,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15
906234586,1624302518,2025-01-03 22:08:24.200212 UTC,2025-01-04 00:10:43.200212 UTC,Mobile,121.229.27.54,Mozilla/5.0 (Android 12; Mobile) AppleWebKit/537.36
