 ID, Employee ID, Name, Type, Format, Status, Start Time, End Time, Location, Description, Num Attendees, Recurring, Budget, Created At
232206625,122346013,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-01-30 23:00:36.763307 UTC,2025-01-31 00:00:36.763307 UTC,Zoom Meeting,Review current implementation and discuss next steps,3,FALSE,,2025-01-18 23:00:36.763307 UTC
1791245355,1180861141,Annual User Conference,Conference,Virtual,Scheduled,2025-02-20 23:00:36.76603 UTC,2025-02-21 07:00:36.76603 UTC,Zoom Meeting,Regular scheduled meeting,95,FALSE,34718.397454156,2024-12-28 23:00:36.76603 UTC
1163082211,1224300936,New Feature Training,Training,Virtual,Scheduled,2025-03-06 23:00:36.766844 UTC,2025-03-07 03:00:36.766844 UTC,Zoom Meeting,Deep dive into advanced functionality,10,TRUE,3960.0336539725645,2024-12-14 23:00:36.766844 UTC
1643069384,840859815,Advanced User Training,Training,Virtual,Scheduled,2025-03-08 23:00:36.767575 UTC,2025-03-09 03:00:36.767575 UTC,Zoom Meeting,Deep dive into advanced functionality,8,TRUE,4984.964688241038,2024-12-12 23:00:36.767575 UTC
597853617,289350603,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-15 23:00:36.776676 UTC,2025-02-16 00:00:36.776676 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2025-01-02 23:00:36.776676 UTC
1456446994,374742912,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-10 23:00:36.77902 UTC,2025-02-11 00:00:36.77902 UTC,Customer HQ,Technical architecture review,4,FALSE,,2025-01-07 23:00:36.77902 UTC
2114061109,126591564,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-13 23:00:36.781444 UTC,2025-04-14 00:00:36.781444 UTC,Customer HQ,Review current implementation and discuss next steps,5,FALSE,,2024-11-06 23:00:36.781444 UTC
423035335,1837155942,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-11 23:00:36.782863 UTC,2025-04-12 01:00:36.782863 UTC,Zoom Meeting,Learn best practices from industry experts,39,FALSE,,2024-11-08 23:00:36.782863 UTC
2074812812,895334175,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-27 23:00:36.794482 UTC,2025-03-28 00:00:36.794482 UTC,Customer HQ,Review current implementation and discuss next steps,5,FALSE,,2024-11-23 23:00:36.794482 UTC
111762655,951775129,Implementation Planning,Customer Meeting,Hybrid,Scheduled,2025-04-07 23:00:36.795244 UTC,2025-04-08 00:00:36.795244 UTC,HQ + Zoom,Strategic planning session with customer team,2,FALSE,,2024-11-12 23:00:36.795244 UTC
126188770,519770588,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-17 23:00:36.797068 UTC,2025-04-18 01:00:36.797068 UTC,Zoom Meeting,Interactive Q&A session with product team,32,FALSE,,2024-11-02 23:00:36.797068 UTC
1627538302,1439420165,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-03 23:00:36.797792 UTC,2025-02-04 00:00:36.797792 UTC,Customer HQ,Strategic planning session with customer team,4,FALSE,,2025-01-14 23:00:36.797792 UTC
1089645473,1816148921,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-21 23:00:36.798549 UTC,2025-02-22 01:00:36.798549 UTC,Customer HQ,Learn best practices from industry experts,35,FALSE,,2024-12-27 23:00:36.798549 UTC
626564271,1826904509,Advanced User Training,Training,Virtual,Scheduled,2025-03-09 23:00:36.79922 UTC,2025-03-10 03:00:36.79922 UTC,Zoom Meeting,Hands-on training session for new features,12,TRUE,3931.47714143706,2024-12-11 23:00:36.79922 UTC
1367907313,289350603,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-01 23:00:36.801481 UTC,2025-04-02 00:00:36.801481 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-11-18 23:00:36.801481 UTC
2066088600,289350603,Industry Summit,Conference,In-Person,Scheduled,2025-03-21 23:00:36.802169 UTC,2025-03-22 07:00:36.802169 UTC,Customer HQ,Regular scheduled meeting,64,FALSE,45780.70626509891,2024-11-29 23:00:36.802169 UTC
1456791111,81801061,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-24 23:00:36.802927 UTC,2025-04-25 00:00:36.802927 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-10-26 23:00:36.802927 UTC
452963442,1224300936,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-24 23:00:36.803976 UTC,2025-04-25 00:00:36.803976 UTC,Customer HQ,Review current implementation and discuss next steps,4,FALSE,,2024-10-26 23:00:36.803976 UTC
1989579435,1507141089,Best Practices Session,Webinar,In-Person,Scheduled,2025-03-10 23:00:36.805852 UTC,2025-03-11 01:00:36.805852 UTC,Customer HQ,Interactive Q&A session with product team,40,FALSE,,2024-12-10 23:00:36.805852 UTC
2025161194,517880878,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-26 23:00:36.806692 UTC,2025-03-27 00:00:36.806692 UTC,Zoom Meeting,Technical architecture review,4,FALSE,,2024-11-24 23:00:36.806692 UTC
1995382663,1224300936,Advanced User Training,Training,Virtual,Scheduled,2025-03-06 23:00:36.809312 UTC,2025-03-07 03:00:36.809312 UTC,Zoom Meeting,Hands-on training session for new features,10,TRUE,3459.297820128546,2024-12-14 23:00:36.809312 UTC
476088613,742365891,Admin Console Workshop,Training,Virtual,Scheduled,2025-04-04 23:00:36.810073 UTC,2025-04-05 03:00:36.810073 UTC,Zoom Meeting,Best practices workshop,8,TRUE,1514.2893019738729,2024-11-15 23:00:36.810073 UTC
1589916130,126591564,Admin Console Workshop,Training,Virtual,Scheduled,2025-04-14 23:00:36.811483 UTC,2025-04-15 03:00:36.811483 UTC,Zoom Meeting,Deep dive into advanced functionality,14,TRUE,2095.625056206856,2024-11-05 23:00:36.811483 UTC
291983693,895334175,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-02-21 23:00:36.81215 UTC,2025-02-22 00:00:36.81215 UTC,Customer HQ,Strategic planning session with customer team,4,FALSE,,2024-12-27 23:00:36.81215 UTC
1940243914,1439420165,New Feature Training,Training,In-Person,Scheduled,2025-04-03 23:00:36.812817 UTC,2025-04-04 03:00:36.812817 UTC,Customer HQ,Deep dive into advanced functionality,14,TRUE,3250.5719982016353,2024-11-16 23:00:36.812817 UTC
1562479693,951775129,Admin Console Workshop,Training,Hybrid,Scheduled,2025-03-23 23:00:36.813879 UTC,2025-03-24 03:00:36.813879 UTC,HQ + Zoom,Hands-on training session for new features,13,TRUE,1780.1529449936427,2024-11-27 23:00:36.813879 UTC
808518589,1029413620,New Feature Training,Training,Virtual,Scheduled,2025-03-01 23:00:36.815799 UTC,2025-03-02 03:00:36.815799 UTC,Zoom Meeting,Best practices workshop,8,TRUE,1728.261546653374,2024-12-19 23:00:36.815799 UTC
910422322,951775129,Advanced User Training,Training,Virtual,Scheduled,2025-02-28 23:00:36.816496 UTC,2025-03-01 03:00:36.816496 UTC,Zoom Meeting,Deep dive into advanced functionality,11,TRUE,1646.351233744896,2024-12-20 23:00:36.816496 UTC
1531936213,1029413620,Best Practices Session,Webinar,Virtual,Scheduled,2025-03-13 23:00:36.817238 UTC,2025-03-14 01:00:36.817238 UTC,Zoom Meeting,Join us for updates on new features and roadmap,41,FALSE,,2024-12-07 23:00:36.817238 UTC
462409710,1157138452,Admin Console Workshop,Training,Virtual,Scheduled,2025-01-31 23:00:36.819246 UTC,2025-02-01 03:00:36.819246 UTC,Zoom Meeting,Hands-on training session for new features,13,TRUE,3675.098594036945,2025-01-17 23:00:36.819246 UTC
480244530,1029413620,New Feature Training,Training,Virtual,Scheduled,2025-04-03 23:00:36.819966 UTC,2025-04-04 03:00:36.819966 UTC,Zoom Meeting,Deep dive into advanced functionality,9,TRUE,3292.419273553208,2024-11-16 23:00:36.819966 UTC
1044778260,1439420165,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-10 23:00:36.820706 UTC,2025-03-11 00:00:36.820706 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-12-10 23:00:36.820706 UTC
1925888032,1180861141,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-04-18 23:00:36.822511 UTC,2025-04-19 01:00:36.822511 UTC,Customer HQ,Join us for updates on new features and roadmap,43,FALSE,,2024-11-01 23:00:36.822511 UTC
617048218,1997519883,Annual User Conference,Conference,Virtual,Scheduled,2025-03-30 23:00:36.823272 UTC,2025-03-31 07:00:36.823272 UTC,Zoom Meeting,Regular scheduled meeting,99,FALSE,46005.20205894483,2024-11-20 23:00:36.823272 UTC
1688678001,1224300936,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-16 23:00:36.824102 UTC,2025-04-17 01:00:36.824102 UTC,Zoom Meeting,Learn best practices from industry experts,30,FALSE,,2024-11-03 23:00:36.824102 UTC
799613699,126591564,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-23 23:00:36.825313 UTC,2025-04-24 00:00:36.825313 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-10-27 23:00:36.825313 UTC
1624933907,517880878,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-31 23:00:36.827392 UTC,2025-04-01 00:00:36.827392 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-11-19 23:00:36.827392 UTC
1034643275,895334175,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-17 23:00:36.828216 UTC,2025-03-18 00:00:36.828216 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2024-12-03 23:00:36.828216 UTC
1777714622,1439420165,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-17 23:00:36.829083 UTC,2025-03-18 00:00:36.829083 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-12-03 23:00:36.829083 UTC
1757690140,1997519883,Success Review,Customer Meeting,In-Person,Scheduled,2025-04-12 23:00:36.829851 UTC,2025-04-13 00:00:36.829851 UTC,Customer HQ,Technical architecture review,3,FALSE,,2024-11-07 23:00:36.829851 UTC
455379302,1050508733,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-22 23:00:36.841091 UTC,2025-04-23 00:00:36.841091 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2024-10-28 23:00:36.841091 UTC
1770427931,742365891,Admin Console Workshop,Training,Virtual,Scheduled,2025-03-01 23:00:36.843054 UTC,2025-03-02 03:00:36.843054 UTC,Zoom Meeting,Deep dive into advanced functionality,11,TRUE,2500.0671832781254,2024-12-19 23:00:36.843054 UTC
1622239464,1826904509,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-21 23:00:36.844806 UTC,2025-04-22 00:00:36.844806 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2024-10-29 23:00:36.844806 UTC
1356464070,951775129,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-27 23:00:36.84635 UTC,2025-02-28 00:00:36.84635 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-12-21 23:00:36.84635 UTC
169131788,519770588,Annual User Conference,Conference,Virtual,Scheduled,2025-03-23 23:00:36.848425 UTC,2025-03-24 07:00:36.848425 UTC,Zoom Meeting,Regular scheduled meeting,69,FALSE,21673.79346174075,2024-11-27 23:00:36.848425 UTC
564267845,122346013,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-05 23:00:36.871173 UTC,2025-04-06 00:00:36.871173 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-11-14 23:00:36.871173 UTC
1934161379,1157138452,Admin Console Workshop,Training,Virtual,Scheduled,2025-01-29 23:00:36.871873 UTC,2025-01-30 03:00:36.871873 UTC,Zoom Meeting,Best practices workshop,12,TRUE,1098.525512126137,2025-01-19 23:00:36.871873 UTC
943544050,1837155942,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-04 23:00:36.873584 UTC,2025-03-05 00:00:36.873584 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-12-16 23:00:36.873584 UTC
2019241031,1157138452,New Feature Training,Training,Hybrid,Scheduled,2025-03-24 23:00:36.874375 UTC,2025-03-25 03:00:36.874375 UTC,HQ + Zoom,Deep dive into advanced functionality,12,TRUE,1726.354930939248,2024-11-26 23:00:36.874375 UTC
2015811149,1816148921,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-01-30 23:00:36.875127 UTC,2025-01-31 01:00:36.875127 UTC,Customer HQ,Learn best practices from industry experts,24,FALSE,,2025-01-18 23:00:36.875127 UTC
493684424,1826904509,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-04-11 23:00:36.875811 UTC,2025-04-12 01:00:36.875811 UTC,Zoom Meeting,Join us for updates on new features and roadmap,31,FALSE,,2024-11-08 23:00:36.875811 UTC
1105907164,1439420165,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-03-02 23:00:36.878551 UTC,2025-03-03 00:00:36.878551 UTC,Customer HQ,Technical architecture review,5,FALSE,,2024-12-18 23:00:36.878551 UTC
1843097728,126591564,Partner Conference,Conference,In-Person,Scheduled,2025-03-11 23:00:36.87948 UTC,2025-03-12 07:00:36.87948 UTC,Customer HQ,Regular scheduled meeting,80,FALSE,36522.77117976026,2024-12-09 23:00:36.87948 UTC
138783177,895334175,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-24 23:00:36.880289 UTC,2025-03-25 00:00:36.880289 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-11-26 23:00:36.880289 UTC
1666592366,1029413620,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-04-15 23:00:36.882136 UTC,2025-04-16 01:00:36.882136 UTC,Customer HQ,Interactive Q&A session with product team,36,FALSE,,2024-11-04 23:00:36.882136 UTC
585039756,126591564,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-23 23:00:36.88299 UTC,2025-03-24 00:00:36.88299 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-11-27 23:00:36.88299 UTC
1059557441,1157138452,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-15 23:00:36.883883 UTC,2025-03-16 02:00:36.883883 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2024-12-05 23:00:36.883883 UTC
2072372166,1157138452,Admin Console Workshop,Training,Virtual,Scheduled,2025-03-15 23:00:36.885896 UTC,2025-03-16 03:00:36.885896 UTC,Zoom Meeting,Best practices workshop,7,TRUE,1561.8415184948278,2024-12-05 23:00:36.885896 UTC
579277196,643793315,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-28 23:00:36.886637 UTC,2025-03-29 00:00:36.886637 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-11-22 23:00:36.886637 UTC
107889282,1224300936,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-22 23:00:36.887257 UTC,2025-03-23 02:00:36.887257 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-11-28 23:00:36.887257 UTC
1050800313,126591564,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-02-19 23:00:36.887884 UTC,2025-02-20 01:00:36.887884 UTC,Zoom Meeting,Learn best practices from industry experts,43,FALSE,,2024-12-29 23:00:36.887884 UTC
1043995304,81801061,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-21 23:00:36.889856 UTC,2025-02-22 00:00:36.889856 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-12-27 23:00:36.889856 UTC
901833530,1029413620,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-01-27 23:00:36.890717 UTC,2025-01-28 00:00:36.890717 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2025-01-21 23:00:36.890717 UTC
832075420,1029413620,Success Review,Customer Meeting,Hybrid,Scheduled,2025-02-11 23:00:36.891537 UTC,2025-02-12 00:00:36.891537 UTC,HQ + Zoom,Technical architecture review,3,FALSE,,2025-01-06 23:00:36.891537 UTC
957804061,1997519883,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-01 23:00:36.892241 UTC,2025-04-02 00:00:36.892241 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-11-18 23:00:36.892241 UTC
1567573214,951775129,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-01 23:00:36.904621 UTC,2025-03-02 00:00:36.904621 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-12-19 23:00:36.904621 UTC
280863933,122346013,Q3 2024 Business Review,QBR,Hybrid,Scheduled,2025-02-10 23:00:36.906587 UTC,2025-02-11 02:00:36.906587 UTC,HQ + Zoom,Regular scheduled meeting,5,TRUE,,2025-01-07 23:00:36.906587 UTC
1284333708,1029413620,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-08 23:00:36.909139 UTC,2025-02-09 00:00:36.909139 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2025-01-09 23:00:36.909139 UTC
40171815,643793315,Advanced User Training,Training,Hybrid,Scheduled,2025-02-03 23:00:36.934927 UTC,2025-02-04 03:00:36.934927 UTC,HQ + Zoom,Deep dive into advanced functionality,15,TRUE,4636.198721811751,2025-01-14 23:00:36.934927 UTC
1830527138,1157138452,Q3 2024 Business Review,QBR,Virtual,Scheduled,2025-02-13 23:00:36.935798 UTC,2025-02-14 02:00:36.935798 UTC,Zoom Meeting,Regular scheduled meeting,8,TRUE,,2025-01-04 23:00:36.935798 UTC
1125423736,517880878,Best Practices Session,Webinar,Virtual,Scheduled,2025-03-07 23:00:36.936739 UTC,2025-03-08 01:00:36.936739 UTC,Zoom Meeting,Learn best practices from industry experts,33,FALSE,,2024-12-13 23:00:36.936739 UTC
529583680,1029413620,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-18 23:00:36.939021 UTC,2025-02-19 00:00:36.939021 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2024-12-30 23:00:36.939021 UTC
1257665307,519770588,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-04 23:00:36.939852 UTC,2025-04-05 00:00:36.939852 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-11-15 23:00:36.939852 UTC
97008074,1029413620,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-02-15 23:00:36.940542 UTC,2025-02-16 02:00:36.940542 UTC,Customer HQ,Regular scheduled meeting,4,TRUE,,2025-01-02 23:00:36.940542 UTC
1533180036,126591564,Best Practices Session,Webinar,Hybrid,Scheduled,2025-03-22 23:00:36.941223 UTC,2025-03-23 01:00:36.941223 UTC,HQ + Zoom,Learn best practices from industry experts,38,FALSE,,2024-11-28 23:00:36.941223 UTC
148940630,1997519883,New Feature Training,Training,Virtual,Scheduled,2025-04-15 23:00:36.943162 UTC,2025-04-16 03:00:36.943162 UTC,Zoom Meeting,Deep dive into advanced functionality,12,TRUE,4148.858455134965,2024-11-04 23:00:36.943162 UTC
1170389114,1029413620,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-04-22 23:00:36.94402 UTC,2025-04-23 02:00:36.94402 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-10-28 23:00:36.94402 UTC
612553389,1439420165,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-10 23:00:36.945873 UTC,2025-02-11 00:00:36.945873 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2025-01-07 23:00:36.945873 UTC
1225301443,1224300936,Industry Summit,Conference,In-Person,Scheduled,2025-03-31 23:00:36.946586 UTC,2025-04-01 07:00:36.946586 UTC,Customer HQ,Regular scheduled meeting,88,FALSE,13685.0844776185,2024-11-19 23:00:36.946586 UTC
1468334999,1398229709,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-01-26 23:00:36.947406 UTC,2025-01-27 00:00:36.947406 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2025-01-22 23:00:36.947406 UTC
1862851765,122346013,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-03-11 23:00:36.948284 UTC,2025-03-12 01:00:36.948284 UTC,Zoom Meeting,Learn best practices from industry experts,24,FALSE,,2024-12-09 23:00:36.948284 UTC
608165535,517880878,Annual User Conference,Conference,Virtual,Scheduled,2025-03-02 23:00:36.95025 UTC,2025-03-03 07:00:36.95025 UTC,Zoom Meeting,Regular scheduled meeting,75,FALSE,30688.54662036854,2024-12-18 23:00:36.95025 UTC
1943189986,1224300936,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-02-10 23:00:36.951078 UTC,2025-02-11 01:00:36.951078 UTC,Zoom Meeting,Learn best practices from industry experts,49,FALSE,,2025-01-07 23:00:36.951078 UTC
769161545,895334175,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-02-01 23:00:36.951836 UTC,2025-02-02 00:00:36.951836 UTC,HQ + Zoom,Review current implementation and discuss next steps,3,FALSE,,2025-01-16 23:00:36.951836 UTC
156934201,1180861141,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-04-13 23:00:36.953924 UTC,2025-04-14 01:00:36.953924 UTC,Customer HQ,Interactive Q&A session with product team,31,FALSE,,2024-11-06 23:00:36.953924 UTC
121862158,289350603,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-22 23:00:36.954737 UTC,2025-04-23 00:00:36.954737 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-10-28 23:00:36.954737 UTC
2117419011,1837155942,Advanced User Training,Training,Hybrid,Scheduled,2025-04-24 23:00:36.955991 UTC,2025-04-25 03:00:36.955991 UTC,HQ + Zoom,Hands-on training session for new features,5,TRUE,2872.557329854285,2024-10-26 23:00:36.955991 UTC
1277071638,895334175,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-01-25 23:00:36.968383 UTC,2025-01-26 01:00:36.968383 UTC,Customer HQ,Learn best practices from industry experts,45,FALSE,,2025-01-23 23:00:36.968383 UTC
689312806,122346013,Industry Summit,Conference,Virtual,Scheduled,2025-03-25 23:00:36.970827 UTC,2025-03-26 07:00:36.970827 UTC,Zoom Meeting,Regular scheduled meeting,68,FALSE,10517.740120113514,2024-11-25 23:00:36.970827 UTC
1548570636,1816148921,Q3 2024 Business Review,QBR,Virtual,Scheduled,2025-02-13 23:00:36.972508 UTC,2025-02-14 02:00:36.972508 UTC,Zoom Meeting,Regular scheduled meeting,5,TRUE,,2025-01-04 23:00:36.972508 UTC
1371393635,1997519883,Industry Summit,Conference,Virtual,Scheduled,2025-02-19 23:00:36.992863 UTC,2025-02-20 07:00:36.992863 UTC,Zoom Meeting,Regular scheduled meeting,98,FALSE,14918.95226166294,2024-12-29 23:00:36.992863 UTC
873685421,1439420165,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-24 23:00:36.993661 UTC,2025-02-25 00:00:36.993661 UTC,Customer HQ,Technical architecture review,3,FALSE,,2024-12-24 23:00:36.993661 UTC
395911938,1997519883,Q1 2024 Business Review,QBR,In-Person,Scheduled,2025-02-21 23:00:36.994604 UTC,2025-02-22 02:00:36.994604 UTC,Customer HQ,Regular scheduled meeting,4,TRUE,,2024-12-27 23:00:36.994604 UTC
389478706,742365891,Success Review,Customer Meeting,Hybrid,Scheduled,2025-04-24 23:00:36.996925 UTC,2025-04-25 00:00:36.996925 UTC,HQ + Zoom,Review current implementation and discuss next steps,2,FALSE,,2024-10-26 23:00:36.996925 UTC
206436094,1837155942,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-20 23:00:36.997666 UTC,2025-04-21 00:00:36.997666 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-10-30 23:00:36.997666 UTC
1267446431,1224300936,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-14 23:00:36.999995 UTC,2025-03-15 02:00:36.999995 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2024-12-06 23:00:36.999995 UTC
1692160430,519770588,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-22 23:00:37.000744 UTC,2025-02-23 00:00:37.000744 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-12-26 23:00:37.000744 UTC
258707711,840859815,Admin Console Workshop,Training,Virtual,Scheduled,2025-01-28 23:00:37.001563 UTC,2025-01-29 03:00:37.001563 UTC,Zoom Meeting,Hands-on training session for new features,6,TRUE,1830.2365753255121,2025-01-20 23:00:37.001563 UTC
2089466396,122346013,Annual User Conference,Conference,Hybrid,Scheduled,2025-04-16 23:00:37.002287 UTC,2025-04-17 07:00:37.002287 UTC,HQ + Zoom,Regular scheduled meeting,72,FALSE,43030.47292157663,2024-11-03 23:00:37.002287 UTC
874019598,1029413620,Admin Console Workshop,Training,In-Person,Scheduled,2025-03-04 23:00:37.00448 UTC,2025-03-05 03:00:37.00448 UTC,Customer HQ,Deep dive into advanced functionality,8,TRUE,4771.999512978918,2024-12-16 23:00:37.00448 UTC
916869576,742365891,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-02-01 23:00:37.005213 UTC,2025-02-02 01:00:37.005213 UTC,Zoom Meeting,Learn best practices from industry experts,46,FALSE,,2025-01-16 23:00:37.005213 UTC
2147271810,1826904509,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-03-09 23:00:37.006059 UTC,2025-03-10 01:00:37.006059 UTC,Customer HQ,Learn best practices from industry experts,28,FALSE,,2024-12-11 23:00:37.006059 UTC
830425877,1608037409,Success Review,Customer Meeting,Virtual,Scheduled,2025-04-05 23:00:37.006798 UTC,2025-04-06 00:00:37.006798 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-11-14 23:00:37.006798 UTC
2018474207,1398229709,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-02-19 23:00:37.009577 UTC,2025-02-20 01:00:37.009577 UTC,Zoom Meeting,Join us for updates on new features and roadmap,26,FALSE,,2024-12-29 23:00:37.009577 UTC
641684723,519770588,Industry Summit,Conference,In-Person,Scheduled,2025-02-22 23:00:37.010384 UTC,2025-02-23 07:00:37.010384 UTC,Customer HQ,Regular scheduled meeting,62,FALSE,17336.39826594052,2024-12-26 23:00:37.010384 UTC
2048128656,643793315,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-11 23:00:37.011114 UTC,2025-03-12 00:00:37.011114 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-12-09 23:00:37.011114 UTC
480820344,1837155942,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-08 23:00:37.013208 UTC,2025-02-09 00:00:37.013208 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2025-01-09 23:00:37.013208 UTC
1409973002,742365891,Best Practices Session,Webinar,In-Person,Scheduled,2025-03-13 23:00:37.014082 UTC,2025-03-14 01:00:37.014082 UTC,Customer HQ,Learn best practices from industry experts,41,FALSE,,2024-12-07 23:00:37.014082 UTC
1593938832,1398229709,Partner Conference,Conference,In-Person,Scheduled,2025-01-25 23:00:37.016272 UTC,2025-01-26 07:00:37.016272 UTC,Customer HQ,Regular scheduled meeting,98,FALSE,22296.142007528855,2025-01-23 23:00:37.016272 UTC
1721135729,742365891,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-28 23:00:37.017225 UTC,2025-03-01 00:00:37.017225 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-12-20 23:00:37.017225 UTC
1896720244,289350603,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-25 23:00:37.017985 UTC,2025-03-26 00:00:37.017985 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-11-25 23:00:37.017985 UTC
