 ID, Property ID, Tenant ID, Start Date, End Date, Monthly Rent, Type, Status
1748467083,496934808,603595112,2024-08-01 00:00:00 UTC,2028-06-11 00:00:00 UTC,24365.46409644546,NNN,Active
114491362,77656458,176535417,2024-08-01 00:00:00 UTC,2028-04-12 00:00:00 UTC,25324.951657491518,Full Service,Active
1920585996,423983562,1331038009,2024-08-01 00:00:00 UTC,2028-11-08 00:00:00 UTC,49803.083946177096,Full Service,Active
201171559,2032224666,2065967552,2024-08-01 00:00:00 UTC,2026-05-23 00:00:00 UTC,39265.897392712475,NNN,Active
1711813398,1070809456,510661970,2024-08-02 00:00:00 UTC,2027-09-16 00:00:00 UTC,69288.71398413517,Modified Gross,Active
1925354322,46673752,2003571570,2024-08-02 00:00:00 UTC,2029-05-08 00:00:00 UTC,41501.10061101076,NNN,Active
712814579,1959898617,1078715301,2024-08-02 00:00:00 UTC,2029-01-08 00:00:00 UTC,14727.686593716091,NNN,Active
621921131,37834688,1440940340,2024-08-02 00:00:00 UTC,2027-01-19 00:00:00 UTC,21629.940246119986,Modified Gross,Active
1619223139,2008765909,1488731392,2024-08-02 00:00:00 UTC,2025-10-26 00:00:00 UTC,37492.15417947469,NNN,Active
924212735,2055425873,790203665,2024-08-02 00:00:00 UTC,2029-05-08 00:00:00 UTC,18396.506228787428,NNN,Active
638506314,1838349159,1593819051,2024-08-02 00:00:00 UTC,2025-07-28 00:00:00 UTC,73004.5787277948,Full Service,Active
1580557275,314701443,1791661893,2024-08-02 00:00:00 UTC,2026-03-25 00:00:00 UTC,9596.742652532512,NNN,Active
1293077555,913637729,1133316734,2024-08-02 00:00:00 UTC,2029-04-08 00:00:00 UTC,46815.81604113607,Modified Gross,Active
696817376,423983562,1107013812,2024-08-02 00:00:00 UTC,2028-06-12 00:00:00 UTC,48683.694877932925,NNN,Active
529153835,1623776947,1320381998,2024-08-02 00:00:00 UTC,2025-08-27 00:00:00 UTC,26486.9843061935,NNN,Active
59290796,1232613023,374693048,2024-08-02 00:00:00 UTC,2026-07-23 00:00:00 UTC,70966.7646850593,NNN,Active
320298266,1699530303,939246825,2024-08-02 00:00:00 UTC,2027-06-18 00:00:00 UTC,30315.291034212256,NNN,Active
734230951,105582575,2007780065,2024-08-02 00:00:00 UTC,2025-10-26 00:00:00 UTC,29843.29707759313,Full Service,Active
643609962,410714000,932796819,2024-08-03 00:00:00 UTC,2026-10-22 00:00:00 UTC,61577.86722618583,NNN,Active
939258233,1106969053,1460252401,2024-08-03 00:00:00 UTC,2028-11-10 00:00:00 UTC,15560.09529957638,NNN,Active
1395362735,33371365,1482705178,2024-08-03 00:00:00 UTC,2026-09-22 00:00:00 UTC,57893.47126272185,Full Service,Active
612772772,1029899189,1091641937,2024-08-03 00:00:00 UTC,2027-03-21 00:00:00 UTC,41727.01951341037,NNN,Active
1537780904,37834688,1124781827,2024-08-03 00:00:00 UTC,2029-04-09 00:00:00 UTC,8022.495960492892,Full Service,Active
985403317,779232560,1430601514,2024-08-03 00:00:00 UTC,2028-07-13 00:00:00 UTC,71440.71932468638,NNN,Active
1819646066,913065737,2132958893,2024-08-03 00:00:00 UTC,2028-12-10 00:00:00 UTC,57448.53845811318,NNN,Active
1342519912,1668361787,1083146986,2024-08-03 00:00:00 UTC,2026-06-24 00:00:00 UTC,34762.295718789,Full Service,Active
1832630690,314701443,198076285,2024-08-03 00:00:00 UTC,2025-07-29 00:00:00 UTC,71954.2867320372,Full Service,Active
612355832,1607305882,757220044,2024-08-03 00:00:00 UTC,2026-05-25 00:00:00 UTC,76984.98594677128,Full Service,Active
897022425,1937494949,1537994101,2024-08-03 00:00:00 UTC,2027-05-20 00:00:00 UTC,60131.89747645106,NNN,Active
562721412,939141017,1514650497,2024-08-03 00:00:00 UTC,2028-02-14 00:00:00 UTC,42924.34004622377,NNN,Active
1270023839,496934808,1291338227,2024-08-04 00:00:00 UTC,2028-06-14 00:00:00 UTC,27845.629815842374,Full Service,Active
1976818210,1483109205,382075078,2024-08-04 00:00:00 UTC,2028-03-16 00:00:00 UTC,30423.123855964324,Full Service,Active
600463868,1266772891,438624021,2024-08-04 00:00:00 UTC,2026-09-23 00:00:00 UTC,24202.979196423086,NNN,Active
1944089366,913637729,1406796423,2024-08-04 00:00:00 UTC,2027-11-17 00:00:00 UTC,21236.356662669885,NNN,Active
848184305,887154724,149674485,2024-08-04 00:00:00 UTC,2026-07-25 00:00:00 UTC,60977.42119955562,NNN,Active
1611276320,1714793362,1335009466,2024-08-04 00:00:00 UTC,2028-07-14 00:00:00 UTC,31263.36368357845,NNN,Active
985568275,1323346024,1318122918,2024-08-04 00:00:00 UTC,2027-07-20 00:00:00 UTC,11605.466795355414,NNN,Active
653547571,2032224666,609107564,2024-08-04 00:00:00 UTC,2025-11-27 00:00:00 UTC,37738.76798111942,NNN,Active
898959160,2048972548,1354496855,2024-08-04 00:00:00 UTC,2027-03-22 00:00:00 UTC,43050.84144218124,Full Service,Active
1581069958,704360868,546503651,2024-08-04 00:00:00 UTC,2028-09-12 00:00:00 UTC,49971.60957730046,NNN,Active
1044184785,2016018149,1349092147,2024-08-04 00:00:00 UTC,2029-02-09 00:00:00 UTC,18747.760933975886,Full Service,Active
2027864424,842840263,2104768757,2024-08-05 00:00:00 UTC,2028-11-12 00:00:00 UTC,48043.70644214238,Full Service,Active
1773485009,1106969053,909524281,2024-08-05 00:00:00 UTC,2027-11-18 00:00:00 UTC,34647.95695315289,NNN,Active
1051370209,1868001379,972850179,2024-08-05 00:00:00 UTC,2027-10-19 00:00:00 UTC,54421.20323088992,NNN,Active
1462770677,282017220,656846332,2024-08-05 00:00:00 UTC,2027-08-20 00:00:00 UTC,31185.48258877588,Full Service,Active
1700050159,1443097112,1729318836,2024-08-05 00:00:00 UTC,2029-06-10 00:00:00 UTC,65278.128340912896,Full Service,Active
1465628382,314701443,1243509611,2024-08-05 00:00:00 UTC,2026-06-26 00:00:00 UTC,42580.36606410245,Full Service,Active
402528783,42766663,926826083,2024-08-05 00:00:00 UTC,2026-06-26 00:00:00 UTC,11424.031131079362,Full Service,Active
325737249,1699530303,2072419389,2024-08-05 00:00:00 UTC,2029-07-10 00:00:00 UTC,65443.626851693116,Modified Gross,Active
47447391,1323346024,1586379194,2024-08-05 00:00:00 UTC,2026-12-23 00:00:00 UTC,56218.92129062675,Full Service,Active
2129391681,1182914442,1584929052,2024-08-05 00:00:00 UTC,2025-09-29 00:00:00 UTC,44636.049301863386,NNN,Active
100742219,1875906281,1122496138,2024-08-05 00:00:00 UTC,2029-01-11 00:00:00 UTC,19903.50605561874,NNN,Active
2028266749,410714000,980322923,2024-08-06 00:00:00 UTC,2027-05-23 00:00:00 UTC,62677.141701914676,NNN,Active
1988378268,615452332,1782796091,2024-08-06 00:00:00 UTC,2026-02-27 00:00:00 UTC,78762.69681334966,Modified Gross,Active
1528616739,1838349159,570559362,2024-08-06 00:00:00 UTC,2028-03-18 00:00:00 UTC,12456.247811913503,NNN,Active
1772390853,1624024901,322206980,2024-08-06 00:00:00 UTC,2027-02-22 00:00:00 UTC,55402.0237144575,Full Service,Active
1476116224,887154724,18593223,2024-08-06 00:00:00 UTC,2027-02-22 00:00:00 UTC,68393.0698348419,NNN,Active
2080778698,1937494949,646732900,2024-08-06 00:00:00 UTC,2028-03-18 00:00:00 UTC,65206.04872074073,Full Service,Active
77057603,1323346024,2064393490,2024-08-06 00:00:00 UTC,2025-09-30 00:00:00 UTC,37962.481200746726,Full Service,Active
1689416857,704360868,1413475065,2024-08-06 00:00:00 UTC,2028-08-15 00:00:00 UTC,26189.58067183209,NNN,Active
177052559,1590213420,363543947,2024-08-07 00:00:00 UTC,2028-02-18 00:00:00 UTC,23192.23329145736,Full Service,Active
1950468029,1106969053,381847273,2024-08-07 00:00:00 UTC,2029-05-13 00:00:00 UTC,49773.40760501395,Full Service,Active
197089881,282017220,1206712157,2024-08-07 00:00:00 UTC,2026-08-27 00:00:00 UTC,36548.37665603426,Full Service,Active
1551795186,1137588923,238273640,2024-08-07 00:00:00 UTC,2029-07-12 00:00:00 UTC,79528.09180894162,NNN,Active
1983440708,310744900,994505653,2024-08-07 00:00:00 UTC,2025-10-31 00:00:00 UTC,60314.46649715217,NNN,Active
692275760,42766663,1644750106,2024-08-07 00:00:00 UTC,2027-12-20 00:00:00 UTC,8308.470812172773,Full Service,Active
2072364145,128004263,666585241,2024-08-07 00:00:00 UTC,2026-02-28 00:00:00 UTC,21880.436192712787,Full Service,Active
942256164,1232613023,88087577,2024-08-07 00:00:00 UTC,2029-03-14 00:00:00 UTC,30210.879561724258,Modified Gross,Active
1198657676,1937494949,1537994101,2024-08-07 00:00:00 UTC,2026-03-30 00:00:00 UTC,28703.433947257203,Modified Gross,Active
727434847,354933190,13222707,2024-08-07 00:00:00 UTC,2029-06-12 00:00:00 UTC,26632.73344763796,Full Service,Active
1897181242,1323346024,150441143,2024-08-07 00:00:00 UTC,2028-01-19 00:00:00 UTC,71389.53611092083,Modified Gross,Active
1739022788,1442135924,783875761,2024-08-07 00:00:00 UTC,2025-12-30 00:00:00 UTC,39354.92538832722,Modified Gross,Active
1971616646,2032224666,2065967552,2024-08-07 00:00:00 UTC,2025-10-01 00:00:00 UTC,27458.46948384282,Modified Gross,Active
1909604398,704360868,546503651,2024-08-07 00:00:00 UTC,2028-06-17 00:00:00 UTC,60279.703125919,Full Service,Active
2044732111,1590213420,1495611077,2024-08-08 00:00:00 UTC,2027-08-23 00:00:00 UTC,23042.03841862225,NNN,Active
680396350,1070809456,1432763716,2024-08-08 00:00:00 UTC,2027-05-25 00:00:00 UTC,34435.03378056878,Full Service,Active
2043711441,1106969053,381847273,2024-08-08 00:00:00 UTC,2027-08-23 00:00:00 UTC,49125.57525867567,Modified Gross,Active
1526909669,1483109205,2002446035,2024-08-08 00:00:00 UTC,2026-10-27 00:00:00 UTC,26740.118348208955,NNN,Active
2131614610,64425207,2117322660,2024-08-08 00:00:00 UTC,2028-02-19 00:00:00 UTC,42957.04961966197,NNN,Active
648084534,913637729,2039828548,2024-08-08 00:00:00 UTC,2028-11-15 00:00:00 UTC,56310.1835080779,NNN,Active
1446203294,463030369,671318939,2024-08-08 00:00:00 UTC,2027-06-24 00:00:00 UTC,14108.121004130873,Full Service,Active
1307351410,1232613023,682710960,2024-08-08 00:00:00 UTC,2027-12-21 00:00:00 UTC,45295.193804593844,Full Service,Active
1000474653,1937494949,1537994101,2024-08-08 00:00:00 UTC,2028-08-17 00:00:00 UTC,68869.22573663676,Modified Gross,Active
878906255,823624442,839955427,2024-08-08 00:00:00 UTC,2026-12-26 00:00:00 UTC,34594.73174869705,NNN,Active
1995084509,161280375,1118137329,2024-08-09 00:00:00 UTC,2026-05-01 00:00:00 UTC,24613.258875129228,Full Service,Active
1594482438,1590213420,697107275,2024-08-09 00:00:00 UTC,2026-04-01 00:00:00 UTC,68533.40586080262,Full Service,Active
1507028162,887818226,907266463,2024-08-09 00:00:00 UTC,2028-11-16 00:00:00 UTC,31473.532812667407,Modified Gross,Active
482293429,615452332,1097649040,2024-08-09 00:00:00 UTC,2025-12-02 00:00:00 UTC,38396.92831113248,Full Service,Active
374284502,1266772891,1504634602,2024-08-09 00:00:00 UTC,2026-05-31 00:00:00 UTC,67695.71165289216,NNN,Active
1883357289,463030369,784723584,2024-08-09 00:00:00 UTC,2026-01-01 00:00:00 UTC,65006.430516284076,Full Service,Active
351531480,1232613023,374693048,2024-08-09 00:00:00 UTC,2026-01-01 00:00:00 UTC,64560.37317655378,Full Service,Active
2056147012,1937494949,1034187054,2024-08-09 00:00:00 UTC,2026-06-30 00:00:00 UTC,23308.232863576606,Full Service,Active
941591678,939141017,9584975,2024-08-09 00:00:00 UTC,2029-01-15 00:00:00 UTC,49696.87991116224,NNN,Active
1761786822,765188855,671567403,2024-08-09 00:00:00 UTC,2029-01-15 00:00:00 UTC,74826.0408917108,Modified Gross,Active
392392679,105582575,751343129,2024-08-09 00:00:00 UTC,2029-01-15 00:00:00 UTC,73626.72058735348,Full Service,Active
376612867,1872067282,859462335,2024-08-10 00:00:00 UTC,2027-09-24 00:00:00 UTC,75332.77269676386,Full Service,Active
828741408,887818226,750033401,2024-08-10 00:00:00 UTC,2029-06-15 00:00:00 UTC,65051.43277674975,Full Service,Active
399136113,615452332,755722358,2024-08-10 00:00:00 UTC,2029-06-15 00:00:00 UTC,69750.30655134477,NNN,Active
718223253,1838349159,570559362,2024-08-10 00:00:00 UTC,2026-01-02 00:00:00 UTC,42551.12818652484,NNN,Active
480401919,1443097112,392915071,2024-08-10 00:00:00 UTC,2027-07-26 00:00:00 UTC,66177.59817499823,NNN,Active
1742941715,310744900,994505653,2024-08-10 00:00:00 UTC,2028-04-21 00:00:00 UTC,35203.34888596774,Modified Gross,Active
182626283,128004263,210705732,2024-08-10 00:00:00 UTC,2028-09-18 00:00:00 UTC,27399.263403299377,Full Service,Active
564151010,366405784,965833451,2024-08-10 00:00:00 UTC,2029-02-15 00:00:00 UTC,72564.60054048235,Modified Gross,Active
730720963,521929384,159789842,2024-08-10 00:00:00 UTC,2026-01-02 00:00:00 UTC,14776.924016305536,Full Service,Active
957940139,1534278208,1092080227,2024-08-10 00:00:00 UTC,2028-09-18 00:00:00 UTC,68493.41159878644,Full Service,Active
1049234103,1199302143,1531110349,2024-08-10 00:00:00 UTC,2026-03-03 00:00:00 UTC,16451.42494970275,NNN,Active
787741299,410714000,932796819,2024-08-11 00:00:00 UTC,2025-08-06 00:00:00 UTC,17879.74141867678,Full Service,Active
850016543,1106969053,1448661941,2024-08-11 00:00:00 UTC,2028-10-19 00:00:00 UTC,13220.183146051615,NNN,Active
1397369738,1159321799,702995810,2024-08-11 00:00:00 UTC,2028-11-18 00:00:00 UTC,34223.44068695293,Modified Gross,Active
526871557,282017220,787727505,2024-08-11 00:00:00 UTC,2027-05-28 00:00:00 UTC,26614.436650214822,NNN,Active
921197971,2109411173,2079588950,2024-08-11 00:00:00 UTC,2027-09-25 00:00:00 UTC,54188.45392540051,NNN,Active
1717433918,1443097112,392915071,2024-08-11 00:00:00 UTC,2025-08-06 00:00:00 UTC,79781.80053594011,Full Service,Active
564987758,310744900,1157753124,2024-08-11 00:00:00 UTC,2026-07-02 00:00:00 UTC,13116.809688359288,Full Service,Active
1498977209,1607305882,1184136578,2024-08-11 00:00:00 UTC,2029-07-16 00:00:00 UTC,25013.257958963593,NNN,Active
1195372328,1323346024,2064393490,2024-08-11 00:00:00 UTC,2027-10-25 00:00:00 UTC,51719.21487798373,NNN,Active
273450663,1516452081,212923002,2024-08-11 00:00:00 UTC,2027-10-25 00:00:00 UTC,35910.58551093219,Full Service,Active
982462515,823624442,28124805,2024-08-11 00:00:00 UTC,2026-09-30 00:00:00 UTC,19273.77461691458,NNN,Active
582032385,2016018149,991490691,2024-08-11 00:00:00 UTC,2027-11-24 00:00:00 UTC,47490.24897131029,Full Service,Active
1019256947,842840263,1156467412,2024-08-12 00:00:00 UTC,2026-01-04 00:00:00 UTC,72901.99049044818,Modified Gross,Active
1698014338,1483109205,382075078,2024-08-12 00:00:00 UTC,2029-06-17 00:00:00 UTC,51828.60068167253,Full Service,Active
1295607174,1810721202,1999231533,2024-08-12 00:00:00 UTC,2025-08-07 00:00:00 UTC,39150.05450403049,Full Service,Active
1749834121,77656458,405614770,2024-08-12 00:00:00 UTC,2025-11-05 00:00:00 UTC,26525.625866888087,Full Service,Active
990449460,887154724,2046456306,2024-08-12 00:00:00 UTC,2029-06-17 00:00:00 UTC,51277.91265039608,NNN,Active
1032599479,742199276,943128259,2024-08-12 00:00:00 UTC,2026-09-01 00:00:00 UTC,44032.957286943405,Full Service,Active
270173286,128004263,666585241,2024-08-12 00:00:00 UTC,2028-08-21 00:00:00 UTC,64300.582829109975,NNN,Active
530002691,1186133843,1475013425,2024-08-13 00:00:00 UTC,2027-03-01 00:00:00 UTC,56432.97734973738,NNN,Active
1699310796,1872067282,1382721796,2024-08-13 00:00:00 UTC,2028-06-23 00:00:00 UTC,32857.87979140394,Full Service,Active
152330020,282017220,118877091,2024-08-13 00:00:00 UTC,2028-01-25 00:00:00 UTC,60145.34073282632,NNN,Active
2013380402,1137588923,2136261783,2024-08-13 00:00:00 UTC,2025-08-08 00:00:00 UTC,67932.42451915632,Full Service,Active
1152623633,1623776947,1320381998,2024-08-13 00:00:00 UTC,2029-07-18 00:00:00 UTC,34919.70254150731,NNN,Active
944927670,1353451729,718708683,2024-08-13 00:00:00 UTC,2026-05-05 00:00:00 UTC,30558.3639020591,NNN,Active
81526318,1134549243,641724994,2024-08-14 00:00:00 UTC,2029-05-20 00:00:00 UTC,58325.09949663405,Full Service,Active
1433646418,887818226,907266463,2024-08-14 00:00:00 UTC,2026-12-02 00:00:00 UTC,77892.77600025028,Full Service,Active
469660892,615452332,585294251,2024-08-14 00:00:00 UTC,2026-03-07 00:00:00 UTC,18198.230037237012,Full Service,Active
1138080676,64425207,1249613175,2024-08-14 00:00:00 UTC,2028-11-21 00:00:00 UTC,70163.97537305213,NNN,Active
371449544,1810721202,1083967054,2024-08-14 00:00:00 UTC,2026-06-05 00:00:00 UTC,62557.25189341711,Full Service,Active
1221404123,386177041,255011078,2024-08-14 00:00:00 UTC,2029-02-19 00:00:00 UTC,40056.47655841935,NNN,Active
1237278319,913637729,716686197,2024-08-14 00:00:00 UTC,2026-03-07 00:00:00 UTC,61472.22244837963,Full Service,Active
2041044639,423983562,1331038009,2024-08-14 00:00:00 UTC,2029-01-20 00:00:00 UTC,71015.37674918439,Modified Gross,Active
1120554217,742199276,943128259,2024-08-14 00:00:00 UTC,2028-04-25 00:00:00 UTC,15682.202077052003,Modified Gross,Active
1838439318,1232613023,1060514682,2024-08-14 00:00:00 UTC,2028-09-22 00:00:00 UTC,76170.11294441218,Full Service,Active
693031113,823624442,839955427,2024-08-14 00:00:00 UTC,2025-11-07 00:00:00 UTC,22965.372531971123,NNN,Active
712171565,2016018149,356440188,2024-08-14 00:00:00 UTC,2028-05-25 00:00:00 UTC,35414.14796753178,NNN,Active
2047765513,2107576594,1838001111,2024-08-14 00:00:00 UTC,2027-01-31 00:00:00 UTC,19880.62776725447,Modified Gross,Active
90967339,1134549243,724541808,2024-08-15 00:00:00 UTC,2026-02-06 00:00:00 UTC,74621.76891255513,NNN,Active
902365300,1166306845,1854525850,2024-08-15 00:00:00 UTC,2028-08-24 00:00:00 UTC,74429.8646712411,NNN,Active
435956307,386177041,1125162407,2024-08-15 00:00:00 UTC,2025-11-08 00:00:00 UTC,57671.13740646109,Full Service,Active
1175390010,463030369,1936819909,2024-08-15 00:00:00 UTC,2029-02-20 00:00:00 UTC,57963.434726261105,NNN,Active
267924495,366405784,1977001356,2024-08-15 00:00:00 UTC,2026-09-04 00:00:00 UTC,12537.258120170545,Full Service,Active
681567820,1516452081,1249554295,2024-08-15 00:00:00 UTC,2027-07-01 00:00:00 UTC,65274.656349878205,Full Service,Active
265104792,1094516661,315124459,2024-08-15 00:00:00 UTC,2027-07-01 00:00:00 UTC,22571.11161556584,Full Service,Active
2003361087,2008765909,1488731392,2024-08-16 00:00:00 UTC,2027-03-04 00:00:00 UTC,15742.431182260567,Full Service,Active
874709177,2075184670,1217563187,2024-08-16 00:00:00 UTC,2026-06-07 00:00:00 UTC,55584.5947484816,NNN,Active
585190888,64425207,2117322660,2024-08-16 00:00:00 UTC,2028-09-24 00:00:00 UTC,57008.923063530216,Full Service,Active
501573928,314701443,198076285,2024-08-16 00:00:00 UTC,2029-03-23 00:00:00 UTC,61472.48821418353,Modified Gross,Active
446095702,310744900,1893567834,2024-08-16 00:00:00 UTC,2029-06-21 00:00:00 UTC,24098.470381645908,Modified Gross,Active
1503328492,742199276,343024905,2024-08-16 00:00:00 UTC,2029-04-22 00:00:00 UTC,74176.19400044552,Modified Gross,Active
1769811268,1927196692,386632326,2024-08-16 00:00:00 UTC,2028-10-24 00:00:00 UTC,69681.22235796826,Modified Gross,Active
1617109082,105582575,1535376200,2024-08-16 00:00:00 UTC,2029-05-22 00:00:00 UTC,34652.25297537319,NNN,Active
671822399,2032224666,1546475751,2024-08-16 00:00:00 UTC,2027-06-02 00:00:00 UTC,58510.231038736754,NNN,Active
1906033039,2016018149,356440188,2024-08-16 00:00:00 UTC,2028-12-23 00:00:00 UTC,22521.391366661486,Full Service,Active
818901091,1186133843,1475013425,2024-08-17 00:00:00 UTC,2026-10-06 00:00:00 UTC,29122.43211485884,Full Service,Active
1956975622,1810721202,1999231533,2024-08-17 00:00:00 UTC,2026-05-09 00:00:00 UTC,68583.89987673718,Full Service,Active
87485024,1838349159,1593819051,2024-08-17 00:00:00 UTC,2028-05-28 00:00:00 UTC,15351.439954166359,Full Service,Active
1766557922,2040920733,2102231296,2024-08-17 00:00:00 UTC,2028-07-27 00:00:00 UTC,66022.96558858293,Modified Gross,Active
561445170,521929384,1800788848,2024-08-17 00:00:00 UTC,2029-06-22 00:00:00 UTC,47840.99608902511,Full Service,Active
1038630925,430458603,1135998132,2024-08-17 00:00:00 UTC,2028-11-24 00:00:00 UTC,58884.55492825029,Full Service,Active
1913188857,1442135924,2088733960,2024-08-17 00:00:00 UTC,2028-05-28 00:00:00 UTC,15174.859468103894,Modified Gross,Active
265805041,105582575,751343129,2024-08-17 00:00:00 UTC,2027-07-03 00:00:00 UTC,24391.006477653507,NNN,Active
1050638671,779232560,291556842,2024-08-18 00:00:00 UTC,2025-12-11 00:00:00 UTC,67459.9682736033,Full Service,Active
601191510,1166306845,1574688255,2024-08-18 00:00:00 UTC,2026-06-09 00:00:00 UTC,12997.902724726726,Full Service,Active
311293653,386177041,1402755750,2024-08-18 00:00:00 UTC,2028-12-25 00:00:00 UTC,33691.03467344465,Full Service,Active
197713595,2092643025,1450402571,2024-08-18 00:00:00 UTC,2029-03-25 00:00:00 UTC,74878.26140320167,NNN,Active
162422889,430458603,1730569318,2024-08-18 00:00:00 UTC,2027-12-31 00:00:00 UTC,52552.94983151099,Full Service,Active
1712212219,1924416294,1750991474,2024-08-18 00:00:00 UTC,2025-11-11 00:00:00 UTC,10981.368299414577,Full Service,Active
736066525,1199302143,759692527,2024-08-18 00:00:00 UTC,2026-10-07 00:00:00 UTC,37135.410050221864,NNN,Active
54971856,818565810,1200742431,2024-08-19 00:00:00 UTC,2029-02-24 00:00:00 UTC,47842.40322335533,NNN,Active
824699523,282017220,528320085,2024-08-19 00:00:00 UTC,2027-04-06 00:00:00 UTC,58446.411948556175,Full Service,Active
1530430936,1137588923,1169809786,2024-08-19 00:00:00 UTC,2025-08-14 00:00:00 UTC,36766.82290723367,Modified Gross,Active
624283437,1450948801,1425204713,2024-08-19 00:00:00 UTC,2028-06-29 00:00:00 UTC,16201.366397738679,Full Service,Active
350776460,2075184670,1217563187,2024-08-19 00:00:00 UTC,2026-09-08 00:00:00 UTC,37900.27146651614,Full Service,Active
1071679096,2040920733,2102231296,2024-08-19 00:00:00 UTC,2026-01-11 00:00:00 UTC,54983.31605887189,NNN,Active
290166914,423983562,571237077,2024-08-19 00:00:00 UTC,2028-11-26 00:00:00 UTC,56605.959247617204,NNN,Active
960969845,42766663,1572046319,2024-08-19 00:00:00 UTC,2025-12-12 00:00:00 UTC,25635.8659917529,Modified Gross,Active
1333635266,521929384,285544202,2024-08-19 00:00:00 UTC,2027-09-03 00:00:00 UTC,29073.97722189201,NNN,Active
1231400316,939141017,1068927089,2024-08-19 00:00:00 UTC,2026-11-07 00:00:00 UTC,71307.86209908947,NNN,Active
508687043,410714000,1392260043,2024-08-20 00:00:00 UTC,2026-03-13 00:00:00 UTC,26476.27355542389,Modified Gross,Active
1238082953,2075184670,1217563187,2024-08-20 00:00:00 UTC,2027-01-07 00:00:00 UTC,32856.295070819775,Full Service,Active
1614869057,1166306845,1574688255,2024-08-20 00:00:00 UTC,2026-07-11 00:00:00 UTC,47468.477849746356,Full Service,Active
1523514224,77656458,638433804,2024-08-20 00:00:00 UTC,2027-04-07 00:00:00 UTC,11416.836127375047,Full Service,Active
330437065,820399212,1873592841,2024-08-20 00:00:00 UTC,2029-07-25 00:00:00 UTC,20557.319323520554,NNN,Active
683141808,366405784,965833451,2024-08-20 00:00:00 UTC,2027-03-08 00:00:00 UTC,32869.524320110264,Full Service,Active
2098593602,521929384,302859573,2024-08-20 00:00:00 UTC,2027-08-05 00:00:00 UTC,57573.30912845919,Full Service,Active
356415211,765188855,517836736,2024-08-20 00:00:00 UTC,2028-11-27 00:00:00 UTC,8510.610747493043,NNN,Active
1205141153,1182914442,1161893348,2024-08-20 00:00:00 UTC,2026-05-12 00:00:00 UTC,49047.321592782355,NNN,Active
848549615,410714000,1392260043,2024-08-21 00:00:00 UTC,2029-05-27 00:00:00 UTC,66569.90718129475,NNN,Active
1088948036,1872067282,589252249,2024-08-21 00:00:00 UTC,2026-07-12 00:00:00 UTC,69768.52612044352,Full Service,Active
368270402,887818226,750033401,2024-08-21 00:00:00 UTC,2027-06-07 00:00:00 UTC,21214.587175689998,Full Service,Active
238580062,2055425873,401848498,2024-08-21 00:00:00 UTC,2026-12-09 00:00:00 UTC,34232.76492164411,Full Service,Active
2001744281,1668361787,1083146986,2024-08-21 00:00:00 UTC,2026-02-12 00:00:00 UTC,59610.915661662846,NNN,Active
1556463194,430458603,1135998132,2024-08-21 00:00:00 UTC,2027-07-07 00:00:00 UTC,36165.4529678017,Modified Gross,Active
53886519,818565810,808947980,2024-08-22 00:00:00 UTC,2026-10-11 00:00:00 UTC,33149.584408719675,NNN,Active
1138739432,1159321799,545893901,2024-08-22 00:00:00 UTC,2027-02-08 00:00:00 UTC,60914.56757115964,Full Service,Active
457999359,1872067282,388972073,2024-08-22 00:00:00 UTC,2027-08-07 00:00:00 UTC,43526.14590343344,NNN,Active
443850605,822875228,1575553341,2024-08-22 00:00:00 UTC,2026-03-15 00:00:00 UTC,34042.75422852742,NNN,Active
1805212773,2109411173,1747388616,2024-08-22 00:00:00 UTC,2028-11-29 00:00:00 UTC,41610.128337753384,Modified Gross,Active
678600706,887154724,1801284362,2024-08-22 00:00:00 UTC,2025-11-15 00:00:00 UTC,78517.60602039537,NNN,Active
1937756256,423983562,1107013812,2024-08-22 00:00:00 UTC,2027-03-10 00:00:00 UTC,16986.661399440723,Full Service,Active
814303058,742199276,1596099709,2024-08-22 00:00:00 UTC,2026-04-14 00:00:00 UTC,76216.56584204186,NNN,Active
224830830,820399212,490658901,2024-08-22 00:00:00 UTC,2026-04-14 00:00:00 UTC,54863.56792377727,NNN,Active
669477376,366405784,965833451,2024-08-22 00:00:00 UTC,2026-09-11 00:00:00 UTC,73613.27688438784,Modified Gross,Active
2123641990,354933190,1978289652,2024-08-22 00:00:00 UTC,2026-07-13 00:00:00 UTC,22002.032118650695,Modified Gross,Active
1451297940,765188855,671567403,2024-08-22 00:00:00 UTC,2026-01-14 00:00:00 UTC,66874.51497408994,Modified Gross,Active
209925782,1924416294,2032038467,2024-08-22 00:00:00 UTC,2026-01-14 00:00:00 UTC,67837.28965259806,Full Service,Active
1823158405,1875906281,752443738,2024-08-22 00:00:00 UTC,2025-12-15 00:00:00 UTC,8107.496699615667,Modified Gross,Active
918564803,1523937773,1083389778,2024-08-22 00:00:00 UTC,2026-04-14 00:00:00 UTC,23717.8664471237,NNN,Active
1628930301,818565810,1842601867,2024-08-23 00:00:00 UTC,2028-06-03 00:00:00 UTC,69032.56247066049,NNN,Active
852510788,496934808,135500350,2024-08-23 00:00:00 UTC,2027-09-07 00:00:00 UTC,56318.33780368563,Full Service,Active
1608998829,822875228,836063495,2024-08-23 00:00:00 UTC,2029-07-28 00:00:00 UTC,24950.16742598161,Modified Gross,Active
469542756,615452332,755722358,2024-08-23 00:00:00 UTC,2026-02-14 00:00:00 UTC,50700.39053558727,NNN,Active
